WP_017214669.1	lcl|NZ_RQET01000008.1_cds_WP_135768329.1_2016	64.706	85	106
WP_020981159.1	lcl|NZ_RQET01000002.1_cds_WP_135766667.1_2905	28.846	104	324
WP_017214691.1	lcl|NZ_RQET01000004.1_cds_WP_135767546.1_869	25.949	158	229
WP_017214691.1	lcl|NZ_RQET01000008.1_cds_WP_246028289.1_2148	25.694	144	229
WP_017214691.1	lcl|NZ_RQET01000012.1_cds_WP_135768970.1_3313	31.646	79	229
WP_017214691.1	lcl|NZ_RQET01000002.1_cds_WP_135766524.1_2748	23.404	94	229
WP_017214692.1	lcl|NZ_RQET01000004.1_cds_WP_135766864.1_112	23.077	312	366
WP_020981272.1	lcl|NZ_RQET01000008.1_cds_WP_246028289.1_2148	32.479	117	236
WP_017214696.1	lcl|NZ_RQET01000008.1_cds_WP_135768307.1_1993	26.054	261	294
WP_017214696.1	lcl|NZ_RQET01000004.1_cds_WP_135766981.1_248	24.710	259	294
WP_017214696.1	lcl|NZ_RQET01000008.1_cds_WP_135768304.1_1990	22.404	183	294
WP_017214698.1	lcl|NZ_RQET01000004.1_cds_WP_135767080.1_352	26.429	140	174
WP_017214700.1	lcl|NZ_RQET01000004.1_cds_WP_135767525.1_847	27.735	393	361
WP_017214700.1	lcl|NZ_RQET01000008.1_cds_WP_135768326.1_2013	29.016	386	361
WP_017214700.1	lcl|NZ_RQET01000008.1_cds_WP_135768308.1_1994	30.537	298	361
WP_017214700.1	lcl|NZ_RQET01000004.1_cds_WP_135766796.1_36	24.309	362	361
WP_020981137.1	lcl|NZ_RQET01000004.1_cds_WP_135767429.1_746	36.466	266	592
WP_020981137.1	lcl|NZ_RQET01000004.1_cds_WP_167880164.1_680	39.574	235	592
WP_020981137.1	lcl|NZ_RQET01000004.1_cds_WP_135767197.1_477	33.224	304	592
WP_020981137.1	lcl|NZ_RQET01000004.1_cds_WP_135767219.1_501	32.900	231	592
WP_020981137.1	lcl|NZ_RQET01000002.1_cds_WP_135766686.1_2926	27.731	238	592
WP_020981137.1	lcl|NZ_RQET01000001.1_cds_WP_246028091.1_1674	27.642	246	592
WP_020981137.1	lcl|NZ_RQET01000008.1_cds_WP_135768318.1_2005	26.570	207	592
WP_020981137.1	lcl|NZ_RQET01000001.1_cds_WP_135766352.1_1558	28.251	223	592
WP_020981137.1	lcl|NZ_RQET01000014.1_cds_WP_135769320.1_1784	24.675	231	592
WP_020981137.1	lcl|NZ_RQET01000004.1_cds_WP_135767819.1_1176	28.829	222	592
WP_020981137.1	lcl|NZ_RQET01000004.1_cds_WP_135767270.1_559	28.899	218	592
WP_020981137.1	lcl|NZ_RQET01000001.1_cds_WP_135766468.1_1682	29.500	200	592
WP_020981137.1	lcl|NZ_RQET01000010.1_cds_WP_135768859.1_3196	28.037	214	592
WP_020981137.1	lcl|NZ_RQET01000001.1_cds_WP_135766473.1_1687	24.658	219	592
WP_020981137.1	lcl|NZ_RQET01000001.1_cds_WP_135766473.1_1687	25.434	173	592
WP_020981137.1	lcl|NZ_RQET01000004.1_cds_WP_135767815.1_1170	26.222	225	592
WP_020981137.1	lcl|NZ_RQET01000001.1_cds_WP_135766202.1_1389	26.316	228	592
WP_020981137.1	lcl|NZ_RQET01000001.1_cds_WP_135766219.1_1408	28.000	225	592
WP_020981137.1	lcl|NZ_RQET01000004.1_cds_WP_135767074.1_347	26.887	212	592
WP_020981137.1	lcl|NZ_RQET01000004.1_cds_WP_135766861.1_107	28.634	227	592
WP_020981137.1	lcl|NZ_RQET01000004.1_cds_WP_135767712.1_1051	27.397	219	592
WP_020981137.1	lcl|NZ_RQET01000002.1_cds_WP_135766643.1_2879	25.431	232	592
WP_020981137.1	lcl|NZ_RQET01000001.1_cds_WP_135766249.1_1439	27.604	192	592
WP_020981137.1	lcl|NZ_RQET01000004.1_cds_WP_210409319.1_502	28.016	257	592
WP_020981137.1	lcl|NZ_RQET01000004.1_cds_WP_135767316.1_610	28.947	190	592
WP_020981137.1	lcl|NZ_RQET01000001.1_cds_WP_135766315.1_1519	23.970	267	592
WP_020981137.1	lcl|NZ_RQET01000001.1_cds_WP_135766315.1_1519	25.275	182	592
WP_020981137.1	lcl|NZ_RQET01000004.1_cds_WP_135767353.1_655	20.705	227	592
WP_020981137.1	lcl|NZ_RQET01000004.1_cds_WP_135767434.1_751	23.037	191	592
WP_020981137.1	lcl|NZ_RQET01000004.1_cds_WP_135767722.1_1063	26.786	224	592
WP_020981137.1	lcl|NZ_RQET01000001.1_cds_WP_135766128.1_1308	29.412	85	592
WP_020981137.1	lcl|NZ_RQET01000004.1_cds_WP_135767429.1_746	36.466	266	592
WP_020981137.1	lcl|NZ_RQET01000004.1_cds_WP_167880164.1_680	39.574	235	592
WP_020981137.1	lcl|NZ_RQET01000004.1_cds_WP_135767197.1_477	33.224	304	592
WP_020981137.1	lcl|NZ_RQET01000004.1_cds_WP_135767219.1_501	32.900	231	592
WP_020981137.1	lcl|NZ_RQET01000002.1_cds_WP_135766686.1_2926	27.731	238	592
WP_020981137.1	lcl|NZ_RQET01000001.1_cds_WP_246028091.1_1674	27.642	246	592
WP_020981137.1	lcl|NZ_RQET01000008.1_cds_WP_135768318.1_2005	26.570	207	592
WP_020981137.1	lcl|NZ_RQET01000001.1_cds_WP_135766352.1_1558	28.251	223	592
WP_020981137.1	lcl|NZ_RQET01000014.1_cds_WP_135769320.1_1784	24.675	231	592
WP_020981137.1	lcl|NZ_RQET01000004.1_cds_WP_135767819.1_1176	28.829	222	592
WP_020981137.1	lcl|NZ_RQET01000004.1_cds_WP_135767270.1_559	28.899	218	592
WP_020981137.1	lcl|NZ_RQET01000001.1_cds_WP_135766468.1_1682	29.500	200	592
WP_020981137.1	lcl|NZ_RQET01000010.1_cds_WP_135768859.1_3196	28.037	214	592
WP_020981137.1	lcl|NZ_RQET01000001.1_cds_WP_135766473.1_1687	24.658	219	592
WP_020981137.1	lcl|NZ_RQET01000001.1_cds_WP_135766473.1_1687	25.434	173	592
WP_020981137.1	lcl|NZ_RQET01000004.1_cds_WP_135767815.1_1170	26.222	225	592
WP_020981137.1	lcl|NZ_RQET01000001.1_cds_WP_135766202.1_1389	26.316	228	592
WP_020981137.1	lcl|NZ_RQET01000001.1_cds_WP_135766219.1_1408	28.000	225	592
WP_020981137.1	lcl|NZ_RQET01000004.1_cds_WP_135767074.1_347	26.887	212	592
WP_020981137.1	lcl|NZ_RQET01000004.1_cds_WP_135766861.1_107	28.634	227	592
WP_020981137.1	lcl|NZ_RQET01000004.1_cds_WP_135767712.1_1051	27.397	219	592
WP_020981137.1	lcl|NZ_RQET01000002.1_cds_WP_135766643.1_2879	25.431	232	592
WP_020981137.1	lcl|NZ_RQET01000001.1_cds_WP_135766249.1_1439	27.604	192	592
WP_020981137.1	lcl|NZ_RQET01000004.1_cds_WP_210409319.1_502	28.016	257	592
WP_020981137.1	lcl|NZ_RQET01000004.1_cds_WP_135767316.1_610	28.947	190	592
WP_020981137.1	lcl|NZ_RQET01000001.1_cds_WP_135766315.1_1519	23.970	267	592
WP_020981137.1	lcl|NZ_RQET01000001.1_cds_WP_135766315.1_1519	25.275	182	592
WP_020981137.1	lcl|NZ_RQET01000004.1_cds_WP_135767353.1_655	20.705	227	592
WP_020981137.1	lcl|NZ_RQET01000004.1_cds_WP_135767434.1_751	23.037	191	592
WP_020981137.1	lcl|NZ_RQET01000004.1_cds_WP_135767722.1_1063	26.786	224	592
WP_020981137.1	lcl|NZ_RQET01000001.1_cds_WP_135766128.1_1308	29.412	85	592
WP_201028152.1	lcl|NZ_RQET01000004.1_cds_WP_135766837.1_81	27.044	159	293
WP_201028152.1	lcl|NZ_RQET01000004.1_cds_WP_135766981.1_248	26.316	152	293
WP_017214708.1	lcl|NZ_RQET01000008.1_cds_WP_135768326.1_2013	57.937	378	390
WP_017214708.1	lcl|NZ_RQET01000004.1_cds_WP_135767525.1_847	34.026	385	390
WP_017214708.1	lcl|NZ_RQET01000008.1_cds_WP_135768308.1_1994	23.885	381	390
WP_017214708.1	lcl|NZ_RQET01000004.1_cds_WP_135767730.1_1072	28.763	372	390
WP_017214708.1	lcl|NZ_RQET01000004.1_cds_WP_135766796.1_36	26.943	386	390
WP_020981175.1	lcl|NZ_RQET01000008.1_cds_WP_135768325.1_2012	35.685	241	676
WP_020981175.1	lcl|NZ_RQET01000004.1_cds_WP_135767700.1_1039	27.594	453	676
WP_020981175.1	lcl|NZ_RQET01000009.1_cds_WP_135768502.1_2179	27.252	444	676
WP_020981175.1	lcl|NZ_RQET01000004.1_cds_WP_135767533.1_855	30.400	250	676
WP_020981175.1	lcl|NZ_RQET01000004.1_cds_WP_135767043.1_313	23.360	381	676
WP_020981175.1	lcl|NZ_RQET01000001.1_cds_WP_135766172.1_1354	22.604	407	676
WP_020981175.1	lcl|NZ_RQET01000004.1_cds_WP_135767500.1_820	30.534	131	676
WP_020981175.1	lcl|NZ_RQET01000008.1_cds_WP_135768325.1_2012	35.685	241	676
WP_020981175.1	lcl|NZ_RQET01000004.1_cds_WP_135767700.1_1039	27.594	453	676
WP_020981175.1	lcl|NZ_RQET01000009.1_cds_WP_135768502.1_2179	27.252	444	676
WP_020981175.1	lcl|NZ_RQET01000004.1_cds_WP_135767533.1_855	30.400	250	676
WP_020981175.1	lcl|NZ_RQET01000004.1_cds_WP_135767043.1_313	23.360	381	676
WP_020981175.1	lcl|NZ_RQET01000001.1_cds_WP_135766172.1_1354	22.604	407	676
WP_020981175.1	lcl|NZ_RQET01000004.1_cds_WP_135767500.1_820	30.534	131	676
WP_020981230.1	lcl|NZ_RQET01000008.1_cds_WP_135768321.1_2008	29.866	298	312
WP_017214713.1	lcl|NZ_RQET01000008.1_cds_WP_135768319.1_2006	52.023	346	348
WP_017214713.1	lcl|NZ_RQET01000014.1_cds_WP_135769405.1_1888	36.301	292	348
WP_017214713.1	lcl|NZ_RQET01000008.1_cds_WP_135768319.1_2006	52.023	346	348
WP_017214713.1	lcl|NZ_RQET01000014.1_cds_WP_135769405.1_1888	36.301	292	348
WP_020981199.1	lcl|NZ_RQET01000004.1_cds_WP_246028162.1_652	29.515	227	417
WP_020981199.1	lcl|NZ_RQET01000002.1_cds_WP_135766525.1_2749	23.237	241	417
WP_020981199.1	lcl|NZ_RQET01000004.1_cds_WP_135767859.1_1226	21.702	235	417
WP_020981199.1	lcl|NZ_RQET01000012.1_cds_WP_135768970.1_3313	27.885	104	417
WP_020981199.1	lcl|NZ_RQET01000008.1_cds_WP_246028289.1_2148	25.743	101	417
WP_020981199.1	lcl|NZ_RQET01000013.1_cds_WP_135769188.1_2697	28.431	102	417
WP_017214720.1	lcl|NZ_RQET01000013.1_cds_WP_135769092.1_2590	25.429	350	521
WP_017214720.1	lcl|NZ_RQET01000004.1_cds_WP_135767062.1_334	23.274	391	521
WP_017214720.1	lcl|NZ_RQET01000004.1_cds_WP_135767174.1_452	21.271	409	521
WP_020981237.1	lcl|NZ_RQET01000010.1_cds_WP_135768861.1_3199	41.270	252	292
WP_020981237.1	lcl|NZ_RQET01000004.1_cds_WP_135767939.1_155	27.513	189	292
WP_017214729.1	lcl|NZ_RQET01000004.1_cds_WP_135767135.1_409	33.463	257	264
WP_017214729.1	lcl|NZ_RQET01000007.1_cds_WP_135768129.1_3035	31.727	249	264
WP_017214729.1	lcl|NZ_RQET01000004.1_cds_WP_135767807.1_1162	34.524	252	264
WP_017214729.1	lcl|NZ_RQET01000004.1_cds_WP_135767505.1_825	30.800	250	264
WP_017214729.1	lcl|NZ_RQET01000012.1_cds_WP_135768966.1_3306	31.452	248	264
WP_017214729.1	lcl|NZ_RQET01000014.1_cds_WP_135769309.1_1771	32.308	260	264
WP_017214729.1	lcl|NZ_RQET01000009.1_cds_WP_135768488.1_2163	28.646	192	264
WP_017214729.1	lcl|NZ_RQET01000009.1_cds_WP_135768563.1_2252	26.667	165	264
WP_017214729.1	lcl|NZ_RQET01000008.1_cds_WP_135768245.1_1922	24.537	216	264
WP_017214729.1	lcl|NZ_RQET01000012.1_cds_WP_135768962.1_3301	25.214	234	264
WP_017214729.1	lcl|NZ_RQET01000004.1_cds_WP_135767778.1_1129	24.352	193	264
WP_017214729.1	lcl|NZ_RQET01000009.1_cds_WP_135768723.1_2438	26.842	190	264
WP_017214729.1	lcl|NZ_RQET01000004.1_cds_WP_135767660.1_995	29.825	114	264
WP_017214729.1	lcl|NZ_RQET01000014.1_cds_WP_135769360.1_1829	20.442	181	264
WP_017214733.1	lcl|NZ_RQET01000004.1_cds_WP_135767135.1_409	31.967	244	247
WP_017214733.1	lcl|NZ_RQET01000004.1_cds_WP_135767807.1_1162	32.937	252	247
WP_017214733.1	lcl|NZ_RQET01000007.1_cds_WP_135768129.1_3035	30.502	259	247
WP_017214733.1	lcl|NZ_RQET01000012.1_cds_WP_135768966.1_3306	30.830	253	247
WP_017214733.1	lcl|NZ_RQET01000004.1_cds_WP_135767505.1_825	30.830	253	247
WP_017214733.1	lcl|NZ_RQET01000014.1_cds_WP_135769309.1_1771	29.388	245	247
WP_017214733.1	lcl|NZ_RQET01000008.1_cds_WP_135768245.1_1922	27.419	186	247
WP_017214733.1	lcl|NZ_RQET01000014.1_cds_WP_135769293.1_1756	30.556	180	247
WP_017214733.1	lcl|NZ_RQET01000004.1_cds_WP_135767660.1_995	30.435	184	247
WP_017214733.1	lcl|NZ_RQET01000012.1_cds_WP_135768962.1_3301	25.926	189	247
WP_017214733.1	lcl|NZ_RQET01000014.1_cds_WP_135769360.1_1829	28.191	188	247
WP_017214733.1	lcl|NZ_RQET01000009.1_cds_WP_135768488.1_2163	27.660	188	247
WP_017214733.1	lcl|NZ_RQET01000004.1_cds_WP_135767778.1_1129	28.324	173	247
WP_017214733.1	lcl|NZ_RQET01000004.1_cds_WP_135767943.1_191	25.728	206	247
WP_017214733.1	lcl|NZ_RQET01000009.1_cds_WP_135768688.1_2397	29.651	172	247
WP_017214733.1	lcl|NZ_RQET01000009.1_cds_WP_135768563.1_2252	24.603	252	247
WP_017214733.1	lcl|NZ_RQET01000009.1_cds_WP_135768485.1_2160	26.455	189	247
WP_017214733.1	lcl|NZ_RQET01000004.1_cds_WP_135766880.1_132	24.183	153	247
WP_017214733.1	lcl|NZ_RQET01000009.1_cds_WP_135768723.1_2438	23.605	233	247
WP_017214733.1	lcl|NZ_RQET01000012.1_cds_WP_135768969.1_3312	25.000	192	247
WP_017214734.1	lcl|NZ_RQET01000004.1_cds_WP_135767500.1_820	28.099	242	258
WP_017214737.1	lcl|NZ_RQET01000009.1_cds_WP_135768698.1_2408	27.184	103	245
WP_017214742.1	lcl|NZ_RQET01000008.1_cds_WP_135768327.1_2014	42.475	299	344
WP_017214742.1	lcl|NZ_RQET01000009.1_cds_WP_135768623.1_2320	37.500	272	344
WP_017214742.1	lcl|NZ_RQET01000004.1_cds_WP_135766981.1_248	23.984	246	344
WP_017214742.1	lcl|NZ_RQET01000004.1_cds_WP_135767786.1_1137	27.612	134	344
WP_020981201.1	lcl|NZ_RQET01000008.1_cds_WP_135768296.1_1981	22.594	239	368
WP_020981201.1	lcl|NZ_RQET01000004.1_cds_WP_135766981.1_248	24.046	262	368
WP_020981201.1	lcl|NZ_RQET01000008.1_cds_WP_135768296.1_1981	22.594	239	368
WP_020981201.1	lcl|NZ_RQET01000004.1_cds_WP_135766981.1_248	24.046	262	368
WP_020981251.1	lcl|NZ_RQET01000001.1_cds_WP_135766300.1_1501	43.871	155	421
WP_017214748.1	lcl|NZ_RQET01000008.1_cds_WP_135768311.1_1997	46.959	296	313
WP_036057972.1	lcl|NZ_RQET01000008.1_cds_WP_135768310.1_1996	49.796	245	297
WP_017214750.1	lcl|NZ_RQET01000008.1_cds_WP_246028279.1_1992	34.815	270	340
WP_002178492.1	lcl|NZ_RQET01000008.1_cds_WP_135768309.1_1995	58.273	139	141
WP_017214751.1	lcl|NZ_RQET01000008.1_cds_WP_135768308.1_1994	53.100	371	363
WP_017214751.1	lcl|NZ_RQET01000004.1_cds_WP_135767730.1_1072	30.899	356	363
WP_017214751.1	lcl|NZ_RQET01000008.1_cds_WP_135768326.1_2013	26.912	353	363
WP_017214751.1	lcl|NZ_RQET01000004.1_cds_WP_135767525.1_847	25.549	364	363
WP_017214752.1	lcl|NZ_RQET01000008.1_cds_WP_135768305.1_1991	28.837	215	265
WP_017214752.1	lcl|NZ_RQET01000008.1_cds_WP_135768298.1_1983	33.036	112	265
WP_017214752.1	lcl|NZ_RQET01000002.1_cds_WP_135766667.1_2905	26.961	204	265
WP_017214752.1	lcl|NZ_RQET01000004.1_cds_WP_135767750.1_1098	22.689	119	265
WP_017214752.1	lcl|NZ_RQET01000003.1_cds_WP_135766711.1_3333	27.632	152	265
WP_020981233.1	lcl|NZ_RQET01000008.1_cds_WP_135768298.1_1983	29.310	232	273
WP_020981233.1	lcl|NZ_RQET01000003.1_cds_WP_135766711.1_3333	30.337	89	273
WP_020981233.1	lcl|NZ_RQET01000002.1_cds_WP_135766667.1_2905	26.154	195	273
WP_020981233.1	lcl|NZ_RQET01000014.1_cds_WP_135769258.1_1715	29.197	137	273
WP_020981233.1	lcl|NZ_RQET01000004.1_cds_WP_135767750.1_1098	26.667	135	273
WP_020981233.1	lcl|NZ_RQET01000004.1_cds_WP_135767622.1_951	22.302	139	273
WP_020981200.1	lcl|NZ_RQET01000008.1_cds_WP_135768298.1_1983	30.172	232	582
WP_020981200.1	lcl|NZ_RQET01000004.1_cds_WP_135767750.1_1098	27.273	110	582
WP_020981200.1	lcl|NZ_RQET01000007.1_cds_WP_135768162.1_3076	26.471	102	582
WP_020981200.1	lcl|NZ_RQET01000008.1_cds_WP_135768298.1_1983	30.172	232	582
WP_020981200.1	lcl|NZ_RQET01000004.1_cds_WP_135767750.1_1098	27.273	110	582
WP_020981200.1	lcl|NZ_RQET01000007.1_cds_WP_135768162.1_3076	26.471	102	582
WP_017214755.1	lcl|NZ_RQET01000008.1_cds_WP_135768304.1_1990	59.467	338	349
WP_017214755.1	lcl|NZ_RQET01000004.1_cds_WP_135766981.1_248	26.923	338	349
WP_017214755.1	lcl|NZ_RQET01000004.1_cds_WP_135766837.1_81	26.970	330	349
WP_017214755.1	lcl|NZ_RQET01000004.1_cds_WP_135767110.1_382	25.982	331	349
WP_017214755.1	lcl|NZ_RQET01000004.1_cds_WP_135766898.1_152	26.829	328	349
WP_017214755.1	lcl|NZ_RQET01000004.1_cds_WP_246028118.1_30	26.129	310	349
WP_017214755.1	lcl|NZ_RQET01000009.1_cds_WP_135768623.1_2320	33.333	153	349
WP_017214755.1	lcl|NZ_RQET01000008.1_cds_WP_135768307.1_1993	21.951	287	349
WP_017214755.1	lcl|NZ_RQET01000014.1_cds_WP_135769310.1_1773	25.887	282	349
WP_017214755.1	lcl|NZ_RQET01000008.1_cds_WP_135768327.1_2014	28.402	169	349
WP_002178630.1	lcl|NZ_RQET01000008.1_cds_WP_210409360.1_1989	67.354	291	294
WP_017214758.1	lcl|NZ_RQET01000008.1_cds_WP_135768297.1_1982	53.147	429	464
