Strain,WP_017214685.1,WP_017214686.1,WP_017214689.1,WP_017214691.1,WP_017214692.1,WP_017214703.1,WP_017214711.1,WP_017214712.1,WP_017214714.1,WP_017214717.1,WP_017214718.1,WP_017214719.1,WP_017214720.1,WP_017214721.1,WP_017214722.1,WP_017214735.1,WP_017214737.1,WP_020981159.1,WP_020981199.1,WP_020981216.1,WP_020981230.1,WP_020981249.1,WP_020981272.1,WP_036057970.1,WP_155243473.1,WP_238323712.1,target
20021189,21.538865384615384,24.064467914438502,25.181481840193705,13.536982532751091,0.0,0.0,11.677269639065818,0.0,0.0,0.0,0.0,0.0,19.961658349328214,0.0,0.0,61.49757219251337,90.20375510204082,33.024361111111105,14.628338129496402,59.623,43.58979166666667,41.71950524109015,11.016813559322033,0.0,7.3127056672760515,0.0,0
2006006962,21.15351923076923,25.133874331550803,24.6972397094431,13.536982532751091,0.0,0.0,14.118817409766454,0.0,0.0,0.0,0.0,0.0,18.233869481765836,0.0,0.0,64.70618181818182,91.83648163265306,32.71597530864198,22.78181774580336,59.245,44.231057692307694,41.299465408805034,10.593016949152544,49.090745454545456,11.700263254113345,0.0,0
2006006968,21.15351923076923,25.133874331550803,24.6972397094431,13.536982532751091,0.0,0.0,14.118817409766454,0.0,0.0,0.0,0.0,0.0,18.233869481765836,0.0,0.0,64.70618181818182,91.83648163265306,32.71597530864198,22.78181774580336,59.245,44.231057692307694,41.299465408805034,10.593016949152544,49.090745454545456,11.700263254113345,0.0,0
2006006986,21.538576923076924,25.133874331550803,26.51320823244552,13.536982532751091,0.0,0.0,24.946760084925685,0.0,0.0,0.0,0.0,0.0,18.233869481765836,0.0,0.0,64.70618181818182,91.83648163265306,32.71597530864198,16.78625659472422,59.245,45.19220512820513,42.347756813417185,10.593016949152544,45.45490909090909,8.043868372943328,0.0,0
200702274,21.538865384615388,23.707852049910873,25.181481840193708,13.536982532751091,0.0,0.0,9.412591648973814,0.0,0.0,0.0,0.0,0.0,19.961658349328214,0.0,0.0,61.49757219251337,90.20375510204082,33.024635802469135,14.628338129496404,59.623,43.58979166666668,41.71950524109015,11.016813559322033,0.0,7.3127056672760515,0.0,0
200703020,21.538865384615384,24.064467914438502,25.181481840193705,13.536982532751091,0.0,0.0,11.677269639065818,0.0,0.0,0.0,0.0,0.0,19.961658349328214,0.0,0.0,61.49757219251337,90.20375510204082,33.024361111111105,14.628338129496402,60.189,43.58979166666667,41.71950524109015,11.016813559322033,0.0,7.3127056672760515,0.0,0
200703021,21.538865384615384,24.064467914438502,25.181481840193705,13.536982532751091,0.0,0.0,11.677269639065818,0.0,0.0,0.0,0.0,0.0,19.961658349328214,0.0,0.0,61.49757219251337,90.20375510204082,33.024361111111105,14.628338129496402,59.623,43.58979166666667,41.71950524109015,11.016813559322033,0.0,7.3127056672760515,0.0,0
200801774,21.538865384615384,23.396058823529412,25.181481840193705,13.536982532751091,0.0,0.0,33.97014012738854,0.0,0.0,0.0,0.0,0.0,19.961658349328214,0.0,0.0,61.49757219251337,90.20375510204082,33.02477314814814,14.628338129496402,59.623,45.83330128205128,42.76704821802936,11.016813559322033,72.727,7.3127056672760515,0.0,0
2008720116,21.15351923076923,25.133874331550803,19.612285714285715,18.34046288209607,0.0,0.0,18.259081740976647,23.22414480874317,48.8235294117647,0.0,0.0,0.0,18.233869481765836,0.0,0.0,64.17133689839572,91.42871836734695,32.71597530864198,14.268606714628298,59.245,44.87220512820513,74.63339203354299,86.01666949152542,34.5456,46.25212248628885,33.09357913669065,0
2008720117,21.15351923076923,25.133874331550803,19.612285714285715,18.34046288209607,0.0,0.0,19.745276008492567,23.22414480874317,48.8235294117647,0.0,0.0,0.0,18.233869481765836,0.0,0.0,64.17133689839572,91.42871836734695,32.71597530864198,14.268606714628298,59.245,44.87220512820513,74.63339203354299,86.01666949152542,34.5456,46.25212248628885,33.09357913669065,0
200901118,23.076942307692306,24.331620320855613,21.30732687651332,13.536982532751091,0.0,34.37521875,47.983108280254775,0.0,0.0,0.0,0.0,0.0,20.153905950095968,0.0,0.0,61.49757219251337,90.20375510204082,33.02439814814815,23.261755395683455,16.98109433962264,43.910096153846155,37.31653878406709,0.0,70.9090909090909,7.861177330895795,0.0,0
200901868,23.076942307692306,24.331620320855613,24.6972397094431,13.536982532751091,0.0,34.37521875,48.4076050955414,0.0,0.0,0.0,0.0,0.0,20.153905950095968,0.0,0.0,61.49757219251337,90.20375510204082,33.02439814814815,23.261755395683455,59.245,43.910096153846155,41.08990985324947,0.0,70.9090909090909,7.861177330895795,0.0,0
201102933,21.923088461538462,23.863857620320857,20.09723486682809,12.663838427947598,0.0,78.12509374999999,79.67069904458599,100.0,100.0,99.248,97.5,100.0,99.616,99.683,99.539,58.288909090909094,100.0,34.56755555555556,100.0,33.01841509433963,90.94514743589744,88.46933333333334,96.60987711864405,96.364,99.452,33.27311510791367,1
201401993,21.538865384615384,24.064467914438502,25.181481840193705,13.536982532751091,0.0,0.0,33.97014012738854,0.0,0.0,0.0,0.0,0.0,19.961658349328214,0.0,0.0,61.49757219251337,90.20375510204082,33.024361111111105,14.628338129496402,59.623,45.83330128205128,41.718918238993716,11.016813559322033,72.727,7.3127056672760515,0.0,0
201402975,21.538865384615384,24.064467914438502,25.181481840193705,13.536982532751091,0.0,0.0,11.677269639065818,0.0,0.0,0.0,0.0,0.0,19.961658349328214,0.0,0.0,61.49757219251337,90.20375510204082,33.024361111111105,14.628338129496402,59.623,43.58979166666667,41.71950524109015,11.016813559322033,0.0,7.3127056672760515,0.0,0
201600670,21.538865384615384,24.064467914438502,25.181481840193705,13.536982532751091,0.0,0.0,33.97014012738854,0.0,0.0,0.0,0.0,0.0,19.961658349328214,0.0,0.0,61.49757219251337,0.0,33.024361111111105,14.628338129496402,59.623,45.83330128205128,41.718918238993716,11.016813559322033,72.727,7.3127056672760515,0.0,0
201601171,21.15351923076923,25.133874331550803,24.6972397094431,13.536982532751091,0.0,0.0,14.224951167728237,0.0,0.0,0.0,0.0,0.0,18.233869481765836,0.0,0.0,64.70618181818182,91.83648163265306,32.71597530864198,23.02127098321343,59.245,44.231057692307694,41.299465408805034,0.0,49.090745454545456,11.517526508226691,0.0,0
201601172,21.15351923076923,25.133874331550803,24.6972397094431,13.536982532751091,0.0,0.0,14.224951167728237,0.0,0.0,0.0,0.0,0.0,18.233869481765836,0.0,0.0,64.70618181818182,91.83648163265306,32.71597530864198,23.02127098321343,59.245,44.231057692307694,41.299465408805034,0.0,49.090745454545456,11.700263254113345,0.0,0
201700039,21.15351923076923,25.133874331550803,24.6972397094431,13.536982532751091,0.0,0.0,14.224951167728237,0.0,0.0,0.0,0.0,0.0,18.233869481765836,0.0,0.0,64.70618181818182,91.83648163265306,32.71597530864198,23.02127098321343,59.245,44.231057692307694,41.299465408805034,0.0,49.090745454545456,11.517526508226691,0.0,0
201700043,21.15351923076923,25.133874331550803,24.6972397094431,13.536982532751091,0.0,0.0,14.224951167728237,0.0,0.0,0.0,0.0,0.0,18.233869481765836,0.0,0.0,64.70618181818182,91.83648163265306,32.71597530864198,23.02127098321343,59.245,44.231057692307694,41.299465408805034,0.0,49.090745454545456,11.700263254113345,0.0,0
201700045,21.538865384615384,24.064467914438502,26.150200968523006,13.536982532751091,0.0,0.0,82.37752866242039,0.0,0.0,0.0,0.0,0.0,19.961658349328214,0.0,0.0,61.49757219251337,90.20375510204082,34.25941358024692,15.34756834532374,59.434,43.26948717948718,42.5581215932914,11.016813559322033,74.545,8.043868372943328,0.0,0
201700301,21.15351923076923,25.133874331550803,24.6972397094431,13.536982532751091,0.0,0.0,14.224951167728237,0.0,0.0,0.0,0.0,0.0,18.233869481765836,0.0,0.0,64.70618181818182,91.83648163265306,32.71597530864198,23.02127098321343,59.245,44.231057692307694,41.299465408805034,0.0,49.090745454545456,11.700263254113345,0.0,0
201700303,21.15351923076923,25.133874331550803,24.6972397094431,13.536982532751091,0.0,0.0,14.224951167728237,0.0,0.0,0.0,0.0,0.0,18.233869481765836,0.0,0.0,61.764754010695185,91.83648163265306,32.71597530864198,23.02127098321343,59.245,44.231057692307694,41.299465408805034,0.0,49.090745454545456,11.700263254113345,0.0,0
201700306,21.15351923076923,25.133874331550803,12.590799031477,13.536982532751091,0.0,0.0,14.224951167728237,0.0,0.0,0.0,0.0,0.0,18.233869481765836,0.0,0.0,64.70618181818182,91.83648163265306,32.71597530864198,13.908690647482015,59.245,44.231057692307694,0.0,0.0,49.090745454545456,11.700263254113345,0.0,0
201700316,21.15351923076923,25.133874331550803,24.6972397094431,13.536982532751091,0.0,0.0,14.224951167728237,0.0,0.0,0.0,0.0,0.0,18.233869481765836,0.0,0.0,64.70618181818182,91.83648163265306,32.71597530864198,23.02127098321343,59.245,44.231057692307694,41.299465408805034,0.0,49.090745454545456,11.700263254113345,0.0,0
201800570,21.15351923076923,25.133874331550803,26.149663438256656,13.536982532751091,0.0,0.0,33.54571762208069,25.1368087431694,48.8235294117647,0.0,0.0,0.0,18.233869481765836,0.0,0.0,0.0,91.42871836734695,32.71597530864198,13.669124700239808,0.0,44.87220512820513,42.347756813417185,0.0,74.545,46.25212248628885,0.0,0
201800888,21.15351923076923,25.133874331550803,24.6972397094431,13.536982532751091,0.0,0.0,14.224951167728237,0.0,0.0,0.0,0.0,0.0,18.233869481765836,0.0,0.0,64.70618181818182,0.0,32.71597530864198,23.02127098321343,59.245,44.231057692307694,16.14245283018868,0.0,49.090745454545456,11.700263254113345,0.0,0
201800890,21.538865384615384,24.064467914438502,24.6972397094431,13.536982532751091,0.0,0.0,33.33312951167728,0.0,0.0,0.0,0.0,0.0,19.961658349328214,0.0,0.0,61.49757219251337,87.75477551020408,33.024361111111105,23.02127098321343,59.623,43.58979166666667,41.08990985324947,11.016813559322033,70.9090909090909,7.3127056672760515,0.0,0
201801158bis,21.538576923076924,25.133874331550803,26.634389830508475,13.536982532751091,0.0,0.0,15.923664543524414,0.0,0.0,0.0,0.0,0.0,18.233869481765836,0.0,0.0,64.17133689839572,91.42871836734695,32.71597530864198,16.78625659472422,59.057,44.87220512820513,42.347756813417185,0.0,47.27236363636363,8.043868372943328,0.0,0
201801162,21.923088461538462,25.133874331550803,26.392026634382564,13.973960698689956,0.0,0.0,15.711142250530786,0.0,0.0,0.0,0.0,0.0,18.233869481765836,0.0,0.0,64.17133689839572,91.83648163265306,32.71597530864198,17.026258992805754,59.245,45.19220512820513,42.347756813417185,0.0,47.27236363636363,11.700263254113345,0.0,0
201801165,21.923088461538462,25.133874331550803,26.392026634382564,13.973960698689956,0.0,0.0,15.711142250530786,0.0,0.0,0.0,0.0,0.0,18.233869481765836,0.0,0.0,64.17133689839572,91.83648163265306,32.71597530864198,17.026258992805754,59.245,45.19220512820513,42.347756813417185,0.0,47.27236363636363,11.700263254113345,0.0,0
201801167,21.15351923076923,25.133874331550803,18.280733656174334,12.227050218340612,0.0,0.0,15.711142250530786,0.0,0.0,0.0,0.0,0.0,18.233869481765836,0.0,0.0,64.70618181818182,91.83648163265306,32.71597530864198,14.268514388489208,59.057,44.87220512820513,42.13833962264151,0.0,45.45490909090909,11.700263254113345,0.0,0
201801172bis,21.923088461538462,25.133874331550803,26.392026634382564,13.973960698689956,0.0,0.0,15.711142250530786,0.0,0.0,0.0,0.0,0.0,18.233869481765836,0.0,0.0,64.17133689839572,91.83648163265306,32.71597530864198,17.026258992805754,59.245,45.19220512820513,42.347756813417185,0.0,47.27236363636363,11.700263254113345,0.0,0
201801176ter,21.15351923076923,25.133874331550803,25.665399515738496,13.536982532751091,0.0,0.0,15.711142250530786,0.0,0.0,0.0,0.0,0.0,18.233869481765836,0.0,0.0,64.70618181818182,91.83648163265306,32.71597530864198,14.628338129496402,59.057,44.87220512820513,42.13833962264151,0.0,45.45490909090909,11.700263254113345,0.0,0
201801189,21.923088461538462,25.133874331550803,26.392026634382564,13.973960698689956,0.0,0.0,15.711142250530786,0.0,0.0,0.0,0.0,0.0,18.233869481765836,0.0,0.0,64.17133689839572,91.83648163265306,32.71597530864198,17.026258992805754,59.245,45.19220512820513,42.347756813417185,0.0,47.27236363636363,11.700263254113345,0.0,0
201801190,21.923088461538462,25.133874331550803,26.392026634382564,13.973960698689956,0.0,0.0,15.711142250530786,0.0,0.0,0.0,0.0,0.0,18.233869481765836,0.0,0.0,64.17133689839572,91.83648163265306,32.71597530864198,17.026258992805754,59.245,45.19220512820513,42.347756813417185,0.0,47.27236363636363,11.700263254113345,0.0,0
201801191,21.923088461538462,25.133874331550803,26.392026634382564,13.973960698689956,0.0,0.0,15.711142250530786,0.0,0.0,0.0,0.0,0.0,18.233869481765836,0.0,0.0,64.17133689839572,91.83648163265306,32.71597530864198,17.026258992805754,59.245,45.19220512820513,42.347756813417185,0.0,47.27236363636363,11.700263254113345,0.0,0
201801219,21.15351923076923,25.133874331550803,19.612285714285715,18.34046288209607,0.0,0.0,18.896053078556264,25.1368087431694,48.8235294117647,0.0,0.0,0.0,18.233869481765836,0.0,0.0,64.17133689839572,91.42871836734695,32.71597530864198,14.62852278177458,59.057,44.87220512820513,74.63339203354299,86.01666949152542,50.90934545454546,46.25212248628885,33.273041366906476,0
201801752,21.923088461538462,25.133874331550803,26.392026634382564,13.973960698689956,0.0,0.0,15.711142250530786,0.0,0.0,0.0,0.0,0.0,18.233869481765836,0.0,0.0,0.0,0.0,32.71597530864198,17.026258992805754,0.0,45.19220512820513,42.347756813417185,0.0,47.27236363636363,11.700263254113345,0.0,0
201801753,21.923088461538462,25.133874331550803,26.392026634382564,13.973960698689956,0.0,0.0,15.711142250530786,0.0,0.0,0.0,0.0,0.0,18.233869481765836,0.0,0.0,64.17133689839572,91.83648163265306,32.71597530864198,17.026258992805754,59.245,45.19220512820513,42.347756813417185,0.0,47.27236363636363,11.700263254113345,0.0,0
201801755,21.15351923076923,25.133874331550803,24.6972397094431,13.536982532751091,0.0,0.0,14.224951167728237,0.0,0.0,0.0,0.0,0.0,18.233869481765836,0.0,0.0,64.70618181818182,91.83648163265306,32.71597530864198,23.02127098321343,59.245,44.231057692307694,41.299465408805034,0.0,49.090745454545456,11.700263254113345,0.0,0
201801758,21.923088461538462,25.133874331550803,26.392026634382564,13.973960698689956,0.0,0.0,15.711142250530786,0.0,0.0,0.0,0.0,0.0,18.233869481765836,0.0,0.0,64.17133689839572,91.83648163265306,32.71597530864198,17.026258992805754,59.245,45.19220512820513,42.347756813417185,0.0,47.27236363636363,11.700263254113345,0.0,0
201801761,21.538576923076924,25.133874331550803,26.634389830508475,13.536982532751091,0.0,0.0,15.923664543524414,0.0,0.0,0.0,0.0,0.0,18.233869481765836,0.0,0.0,64.17133689839572,91.42871836734695,32.71597530864198,16.78625659472422,59.057,44.87220512820513,42.347756813417185,0.0,47.27236363636363,8.043868372943328,0.0,0
201902969,21.15351923076923,25.133874331550803,24.6972397094431,13.536982532751091,0.0,0.0,14.224951167728237,0.0,0.0,0.0,0.0,0.0,18.233869481765836,0.0,0.0,64.70618181818182,91.83648163265306,32.71597530864198,23.02127098321343,59.245,44.231057692307694,41.299465408805034,0.0,49.090745454545456,11.700263254113345,0.0,0
202000070,21.923088461538462,25.133874331550803,26.149663438256656,13.536982532751091,0.0,0.0,81.9536305732484,0.0,0.0,0.0,0.0,0.0,18.233869481765836,0.0,0.0,64.17133689839572,91.42871836734695,32.71597530864198,13.669124700239808,59.434,44.87220512820513,24.109283018867924,0.0,74.545,11.700263254113345,0.0,0
202001526,21.15351923076923,25.133874331550803,19.612285714285715,18.34046288209607,0.0,0.0,27.176356687898092,25.1368087431694,48.8235294117647,0.0,0.0,0.0,18.233869481765836,0.0,0.0,64.17133689839572,91.42871836734695,32.71597530864198,13.669124700239808,59.245,44.87220512820513,74.63339203354299,86.01666949152542,50.90934545454546,46.25212248628885,33.09357913669065,0
202100004,21.730559615384614,24.599171122994655,24.6972397094431,13.536982532751091,0.0,0.0,14.224951167728237,0.0,0.0,0.0,0.0,0.0,18.233869481765836,0.0,0.0,64.70618181818182,91.83648163265306,32.71597530864198,23.02127098321343,59.245,44.231057692307694,41.299465408805034,0.0,49.090745454545456,8.592376599634369,0.0,0
202102989,21.538865384615384,24.064467914438502,24.6972397094431,13.536982532751091,0.0,0.0,33.33312951167728,0.0,0.0,0.0,0.0,0.0,19.961658349328214,0.0,0.0,61.49757219251337,87.75477551020408,33.024361111111105,23.02127098321343,59.623,43.58979166666667,41.08990985324947,11.016813559322033,70.9090909090909,7.3127056672760515,0.0,0
202102991,21.538865384615384,24.064467914438502,24.6972397094431,13.536982532751091,0.0,0.0,33.33312951167728,0.0,0.0,0.0,0.0,0.0,19.961658349328214,0.0,0.0,61.49757219251337,87.75477551020408,33.024361111111105,23.02127098321343,59.623,43.58979166666667,41.08990985324947,11.016813559322033,70.9090909090909,7.3127056672760515,0.0,0
202102992,21.538865384615384,24.064467914438502,24.6972397094431,13.536982532751091,0.0,0.0,33.33312951167728,0.0,0.0,0.0,0.0,0.0,19.961658349328214,0.0,0.0,61.49757219251337,87.75477551020408,33.024361111111105,23.02127098321343,59.623,43.58979166666667,41.08990985324947,11.016813559322033,70.9090909090909,7.3127056672760515,0.0,0
202102993,21.538865384615384,24.064467914438502,24.6972397094431,13.536982532751091,0.0,0.0,33.33312951167728,0.0,0.0,0.0,0.0,0.0,19.961658349328214,0.0,0.0,61.49757219251337,87.75477551020408,33.024361111111105,23.02127098321343,59.623,43.58979166666667,41.08990985324947,11.016813559322033,70.9090909090909,7.3127056672760515,0.0,0
202102994,21.538865384615384,24.064467914438502,24.6972397094431,13.536982532751091,0.0,0.0,33.33312951167728,0.0,0.0,0.0,0.0,0.0,19.961658349328214,0.0,0.0,61.49757219251337,87.75477551020408,33.024361111111105,23.02127098321343,59.623,43.58979166666667,41.08990985324947,11.016813559322033,70.9090909090909,7.3127056672760515,0.0,0
202102998,21.538865384615384,24.064467914438502,24.6972397094431,13.536982532751091,0.0,0.0,33.33312951167728,0.0,0.0,0.0,0.0,0.0,19.961658349328214,0.0,0.0,61.49757219251337,87.75477551020408,33.024361111111105,23.02127098321343,59.623,43.58979166666667,41.08990985324947,11.016813559322033,70.9090909090909,7.3127056672760515,0.0,0
202103007,21.538865384615384,24.064467914438502,24.6972397094431,13.536982532751091,0.0,0.0,33.33312951167728,0.0,0.0,0.0,0.0,0.0,19.961658349328214,0.0,0.0,61.49757219251337,87.75477551020408,33.024361111111105,23.02127098321343,59.623,43.58979166666667,41.08990985324947,11.016813559322033,70.9090909090909,7.3127056672760515,0.0,0
202103008,21.538865384615384,24.064467914438502,25.181481840193705,13.536982532751091,0.0,0.0,11.677269639065818,0.0,0.0,0.0,0.0,0.0,19.961658349328214,0.0,0.0,61.49757219251337,90.20375510204082,33.024361111111105,14.628338129496402,59.623,43.58979166666667,41.71950524109015,11.016813559322033,0.0,7.3127056672760515,0.0,0
202103009,21.538865384615384,24.064467914438502,24.6972397094431,13.536982532751091,0.0,0.0,33.33312951167728,0.0,0.0,0.0,0.0,0.0,19.961658349328214,0.0,0.0,0.0,87.75477551020408,33.024361111111105,23.02127098321343,51.886575471698116,43.58979166666667,40.88011320754717,11.016813559322033,70.9090909090909,7.3127056672760515,0.0,0
202201149,23.076942307692306,24.331620320855613,24.6972397094431,13.536982532751091,0.0,34.37521875,32.90853503184714,0.0,0.0,0.0,0.0,0.0,20.153905950095968,0.0,0.0,61.49757219251337,90.20375510204082,33.02439814814815,17.74609112709832,22.641456603773584,43.910096153846155,41.08990985324947,0.0,69.09098181818182,7.861177330895795,0.0,0
202201150,23.076942307692306,24.331620320855613,24.6972397094431,13.536982532751091,0.0,34.37521875,32.90853503184714,0.0,0.0,0.0,0.0,0.0,20.153905950095968,0.0,0.0,61.49757219251337,90.20375510204082,33.02439814814815,23.261755395683455,59.245,43.910096153846155,41.08990985324947,0.0,65.45476363636362,7.861177330895795,0.0,0
208140,21.923088461538462,25.133874331550803,25.908087167070217,13.536982532751091,0.0,0.0,16.984980891719744,0.0,0.0,0.0,0.0,0.0,18.233869481765836,0.0,0.0,64.17133689839572,91.83648163265306,32.71597530864198,16.786896882494002,59.057,45.19220512820513,42.5581215932914,0.0,45.45490909090909,11.700263254113345,0.0,0
213K,21.923088461538462,25.133874331550803,26.392026634382564,13.973960698689956,0.0,0.0,17.409732484076436,0.0,0.0,0.0,0.0,0.0,18.61790403071017,0.0,0.0,64.17133689839572,91.83648163265306,32.71597530864198,17.026258992805754,59.245,45.19220512820513,42.347756813417185,0.0,47.27236363636363,11.700263254113345,0.0,0
257K,21.923088461538462,25.133874331550803,26.392026634382564,13.973960698689956,0.0,0.0,15.711142250530786,0.0,0.0,0.0,0.0,0.0,18.61790403071017,0.0,0.0,64.17133689839572,91.83648163265306,32.71597530864198,17.026258992805754,59.245,45.19220512820513,42.347756813417185,0.0,47.27236363636363,11.700263254113345,0.0,0
2ACAP,19.999938461538463,24.733021390374333,26.513300242130747,12.663838427947598,0.0,0.0,86.83697664543524,0.0,0.0,0.0,0.0,0.0,14.77932821497121,0.0,0.0,66.30971122994652,96.32620408163265,32.71622839506173,16.78679136690647,60.377,42.948701923076925,25.890863731656182,39.830533898305085,84.54560000000001,3.2906691042047536,0.0,0
325_IZSLER,21.15351923076923,25.133874331550803,19.612285714285715,18.34046288209607,0.0,0.0,15.711322717622082,25.1368087431694,48.8235294117647,0.0,0.0,0.0,18.233869481765836,0.0,0.0,64.17133689839572,91.42871836734695,32.71597530864198,14.62852278177458,59.245,44.87220512820513,74.63339203354299,86.01666949152542,50.90934545454546,46.25212248628885,33.09357913669065,0
3522_CT,21.538865384615384,24.064467914438502,24.6972397094431,13.536982532751091,0.0,0.0,23.142242038216562,0.0,0.0,0.0,0.0,0.0,20.153742802303263,0.0,0.0,61.49757219251337,89.79624489795918,33.024361111111105,23.261755395683455,59.623,43.58979166666667,16.981232704402515,11.016813559322033,72.727,7.3127056672760515,0.0,0
423_IZSLER,21.538865384615384,24.064467914438502,24.6972397094431,13.536982532751091,0.0,0.0,33.33312951167728,0.0,0.0,0.0,0.0,0.0,19.961658349328214,0.0,0.0,61.49757219251337,87.75477551020408,33.024361111111105,23.02127098321343,59.623,43.58979166666667,41.08990985324947,11.016813559322033,70.9090909090909,7.3127056672760515,0.0,0
433_IZSLER,21.15351923076923,25.133874331550803,24.6972397094431,13.536982532751091,0.0,0.0,14.224951167728237,0.0,0.0,0.0,0.0,0.0,18.233869481765836,0.0,0.0,64.70618181818182,91.83648163265306,32.71597530864198,23.02127098321343,59.245,44.231057692307694,41.299465408805034,0.0,49.090745454545456,11.700263254113345,0.0,0
442_IZSLER,21.15351923076923,25.133874331550803,24.6972397094431,13.536982532751091,0.0,0.0,14.224951167728237,0.0,0.0,0.0,0.0,0.0,18.233869481765836,0.0,0.0,64.70618181818182,91.83648163265306,32.71597530864198,23.02127098321343,59.245,44.231057692307694,41.299465408805034,0.0,49.090745454545456,11.700263254113345,0.0,0
445_IZSLER,21.15351923076923,25.133874331550803,24.6972397094431,13.536982532751091,0.0,0.0,14.224951167728237,0.0,0.0,0.0,0.0,0.0,18.233869481765836,0.0,0.0,64.70618181818182,91.83648163265306,32.71597530864198,23.02127098321343,59.245,44.231057692307694,41.299465408805034,0.0,49.090745454545456,11.700263254113345,0.0,0
44_IZSLER,37.49980961538461,32.88783957219251,16.101542372881358,15.502196506550218,0.0,0.0,27.07020382165605,25.1368087431694,48.8235294117647,0.0,0.0,0.0,18.905963531669865,0.0,0.0,64.17133689839572,52.65319591836735,32.87018672839507,16.18730695443645,59.245,34.29521314102564,74.4236142557652,86.01666949152542,42.727363636363634,46.25212248628885,33.273041366906476,0
56180,20.769,24.59926470588235,26.392009685230022,14.846934497816594,0.0,34.3750078125,72.18656900212314,0.0,0.0,0.0,0.0,0.0,19.002040307101726,0.0,0.0,66.30971122994652,96.32620408163265,32.71622839506173,16.78679136690647,60.377,42.628317307692306,25.78604612159329,30.084851694915255,72.727,3.2906435100548443,0.0,0
