Strain,WP_010578338.1,WP_010578351.1,WP_010578352.1,WP_010578362.1,WP_010578363.1,WP_010578364.1,WP_010578367.1,WP_010578386.1,WP_010578389.1,WP_010578390.1,WP_010578397.1,WP_020984822.1,WP_020984854.1,WP_020984865.1,WP_020984884.1,WP_020984929.1,WP_020984992.1,WP_020984998.1,WP_020985003.1,WP_020985009.1,WP_020985010.1,WP_039942433.1,WP_039942515.1,WP_039942517.1,WP_176082391.1,WP_244265121.1,target
200202130,68.83684210526317,82.35294117647058,67.02521146953404,0.0,0.0,0.0,49.859764705882355,20.95230476190476,10.752774193548387,45.77146268656716,0.0,0.0,0.0,0.0,88.15040462427746,33.74485596707819,0.0,13.589874358974358,74.01432946635731,28.571733893557422,57.67251602023609,22.549083333333332,0.0,17.446808510638295,82.85270797962649,46.35798675496689,0
200208340,68.83684210526317,82.35294117647058,67.02521146953404,0.0,0.0,0.0,49.859764705882355,20.95230476190476,10.752774193548387,45.77146268656716,0.0,0.0,0.0,0.0,88.15040462427746,33.74485596707819,0.0,13.589874358974358,74.01432946635731,28.571733893557422,57.67251602023609,22.549083333333332,0.0,17.446808510638295,82.85270797962649,46.35798675496689,0
200209405,68.83684210526317,82.35294117647058,67.02521146953404,0.0,0.0,0.0,49.859764705882355,20.95230476190476,10.752774193548387,45.77146268656716,0.0,0.0,0.0,0.0,88.15040462427746,33.74485596707819,0.0,13.589874358974358,60.788774941995364,28.571733893557422,58.17918718381112,22.549083333333332,0.0,17.446808510638295,82.85270797962649,46.35798675496689,0
200210329,68.83684210526317,82.35294117647058,67.02521146953404,0.0,0.0,0.0,49.859764705882355,20.95230476190476,10.752774193548387,45.77146268656716,0.0,0.0,0.0,0.0,88.15040462427746,33.74485596707819,0.0,13.589874358974358,74.01432946635731,28.571733893557422,57.67251602023609,22.549083333333332,0.0,17.446808510638295,82.85270797962649,46.35798675496689,0
200302438,68.83684210526317,82.35294117647058,66.66681003584229,0.0,0.0,0.0,49.859764705882355,20.95230476190476,10.752774193548387,45.77146268656716,0.0,0.0,0.0,0.0,88.15040462427746,33.74485596707819,0.0,13.589874358974358,74.01432946635731,28.571733893557422,57.67251602023609,22.549083333333332,0.0,17.446808510638295,82.85270797962649,46.35798675496689,0
200309516,68.83684210526317,82.35294117647058,67.02521146953404,0.0,0.0,0.0,49.859764705882355,20.95230476190476,10.752774193548387,45.77146268656716,0.0,0.0,0.0,0.0,88.15040462427746,33.74485596707819,0.0,13.589874358974358,74.01432946635731,28.571733893557422,57.67251602023609,22.549083333333332,0.0,17.446808510638295,82.85270797962649,46.35798675496689,0
200412424,68.83684210526317,82.35294117647058,67.02521146953404,0.0,0.0,0.0,49.859764705882355,20.95230476190476,10.752774193548387,45.77146268656716,0.0,0.0,0.0,0.0,88.15040462427746,33.74485596707819,0.0,13.589874358974358,73.78187470997679,28.571733893557422,57.67251602023609,22.549083333333332,0.0,17.446808510638295,82.85270797962649,46.35798675496689,0
2006006960,45.706454293628816,82.74509803921569,8.243716845878135,0.0,0.0,0.0,43.69747899159664,20.95230476190476,10.752774193548387,40.13265671641791,0.0,0.0,0.0,0.0,88.15040462427746,33.74497119341564,14.919354838709676,6.666769230769231,70.64970765661252,28.571733893557422,57.58826644182125,20.83354656862745,0.0,17.446808510638295,69.09991765704585,42.384456953642385,0
2006006972,34.071806094182826,82.35294117647058,67.02521146953404,0.0,0.0,0.0,49.859764705882355,20.95230476190476,10.752774193548387,45.77146268656716,0.0,0.0,0.0,0.0,88.15040462427746,33.74485596707819,0.0,13.589874358974358,58.93290023201856,28.571733893557422,57.75705059021922,22.549083333333332,0.0,17.446808510638295,82.85240152801359,46.35798675496689,0
2006006973,68.83684210526317,82.74509803921569,8.243716845878135,0.0,0.0,0.0,49.579742296918766,20.95230476190476,10.752774193548387,40.13265671641791,0.0,0.0,0.0,0.0,88.15040462427746,33.745086419753086,14.919354838709676,6.666769230769231,74.01432946635731,28.571733893557422,57.58826644182125,20.83354656862745,0.0,17.446808510638295,85.05919015280136,42.384456953642385,0
2006006982,34.071806094182826,82.35294117647058,67.02521146953404,0.0,0.0,0.0,49.859764705882355,20.95230476190476,10.752774193548387,45.77146268656716,0.0,0.0,0.0,0.0,88.15040462427746,33.74485596707819,0.0,13.589874358974358,58.93290023201856,28.571733893557422,57.84158516020236,22.549083333333332,0.0,17.446808510638295,82.85209507640067,46.35798675496689,0
2007005490,68.83684210526317,82.35294117647058,67.02521146953404,0.0,0.0,0.0,49.859764705882355,20.95230476190476,10.752774193548387,45.77146268656716,0.0,0.0,0.0,0.0,88.15040462427746,33.74485596707819,0.0,13.589874358974358,74.01432946635731,28.571733893557422,57.84158516020236,22.549083333333332,0.0,17.446808510638295,82.85209507640067,46.35798675496689,0
200701182,68.83684210526317,82.35294117647058,67.02521146953404,0.0,0.0,0.0,49.859764705882355,20.95230476190476,10.752774193548387,45.77146268656716,0.0,0.0,0.0,0.0,88.15040462427746,33.74485596707819,0.0,13.589874358974358,74.01432946635731,28.571733893557422,57.84158516020236,22.549083333333332,0.0,17.446808510638295,82.85209507640067,46.35798675496689,0
200701872,68.83684210526317,82.35294117647058,8.243716845878135,0.0,0.0,0.0,49.859764705882355,20.95230476190476,0.0,40.13265671641791,0.0,0.0,0.0,0.0,88.15040462427746,33.74485596707819,0.0,6.666769230769231,74.01432946635731,28.571002801120446,57.67251602023609,20.83354656862745,0.0,16.595540425531915,86.07771986417656,42.384456953642385,0
200801910,64.75083033240998,0.0,33.333,0.0,0.0,0.0,41.17631652661065,19.999790476190476,0.0,45.77150580431178,0.0,55.58490691489362,0.0,0.0,37.861397398843934,71.81066872427982,11.693395161290324,6.923015384615385,53.13230626450115,58.12314425770308,83.30555817875211,23.284007352941174,0.0,17.446808510638295,37.0121103565365,75.828,0
200804418,68.83684210526317,82.35294117647058,67.02521146953404,0.0,0.0,0.0,49.859764705882355,20.95230476190476,10.752774193548387,45.77146268656716,0.0,0.0,0.0,0.0,88.15040462427746,33.74485596707819,0.0,13.589874358974358,73.55033874709977,28.571733893557422,57.67251602023609,22.549083333333332,0.0,17.446808510638295,82.85270797962649,46.35798675496689,0
200901489,68.83684210526317,82.35294117647058,8.243716845878135,0.0,0.0,0.0,49.859764705882355,20.95230476190476,0.0,40.13265671641791,0.0,0.0,0.0,0.0,88.15040462427746,33.74485596707819,0.0,6.666769230769231,74.01432946635731,28.571002801120446,57.67251602023609,20.83354656862745,0.0,16.595540425531915,86.07771986417656,42.384456953642385,0
201100516,68.83684210526317,82.35294117647058,67.02521146953404,0.0,0.0,0.0,49.859764705882355,20.95230476190476,10.752774193548387,45.77146268656716,0.0,0.0,0.0,0.0,88.15040462427746,33.74485596707819,0.0,13.589874358974358,74.01432946635731,28.571733893557422,57.75705059021922,22.549083333333332,0.0,17.446808510638295,82.85240152801359,46.35798675496689,0
201203348,68.83684210526317,81.96078431372548,29.3904229390681,0.0,0.0,0.0,50.13978711484594,20.95230476190476,10.752774193548387,45.77146268656716,0.0,0.0,0.0,0.0,87.57260115606935,33.74485596707819,0.0,6.666769230769231,73.31788399071927,28.011585434173668,57.84193254637436,12.990235294117648,0.0,17.446808510638295,85.73806791171478,45.0327417218543,0
201300035,68.83684210526317,82.35294117647058,67.02521146953404,0.0,0.0,0.0,49.859764705882355,20.95230476190476,10.752774193548387,45.77146268656716,0.0,0.0,0.0,0.0,88.15040462427746,33.74485596707819,0.0,13.589874358974358,74.01432946635731,28.571733893557422,57.67251602023609,22.549083333333332,0.0,17.446808510638295,82.85270797962649,46.35798675496689,0
201401324,68.9753836565097,81.56862745098039,29.3904229390681,0.0,0.0,0.0,95.518,19.999914285714283,10.752774193548387,45.77146268656716,0.0,0.0,0.0,0.0,88.4393063583815,33.74485596707819,0.0,13.589874358974358,75.63780974477957,27.450781512605044,57.33552445193929,22.793833333333332,0.0,17.446808510638295,83.70168081494059,44.701903973509935,0
201401326,68.9753836565097,81.56862745098039,8.60215770609319,0.0,0.0,0.0,95.518,19.999914285714283,10.752774193548387,45.77146268656716,0.0,0.0,0.0,0.0,88.4393063583815,33.74485596707819,0.0,13.589874358974358,75.63780974477957,27.450781512605044,57.33552445193929,22.793833333333332,0.0,17.446808510638295,83.70168081494059,44.701903973509935,0
201401327,73.13014819944598,0.0,20.071440860215052,0.0,0.0,0.0,50.1398431372549,19.999790476190476,0.0,45.77150580431178,0.0,69.14876595744681,0.0,0.0,54.33558670520231,76.955,11.693395161290324,6.923015384615385,76.79834802784222,72.26885154061625,83.30555817875211,23.284007352941174,0.0,17.446808510638295,37.86050933786078,75.828,0
201401328,68.9753836565097,81.56862745098039,8.960663082437275,0.0,0.0,0.0,95.518,19.999914285714283,10.752774193548387,45.77146268656716,0.0,0.0,0.0,0.0,88.4393063583815,33.74485596707819,0.0,13.589874358974358,75.63780974477957,27.450781512605044,57.33552445193929,22.793833333333332,0.0,17.446808510638295,83.70168081494059,44.701903973509935,0
201501067,68.83684210526317,82.35294117647058,8.243716845878135,0.0,0.0,0.0,49.859764705882355,20.95230476190476,0.0,40.13265671641791,0.0,0.0,0.0,0.0,88.15040462427746,33.74485596707819,0.0,6.666769230769231,74.01432946635731,28.571002801120446,57.67251602023609,20.83354656862745,0.0,16.595540425531915,86.07771986417656,42.384456953642385,0
201502613,34.21054570637119,81.96078431372548,29.3904229390681,0.0,0.0,0.0,50.13978711484594,20.95230476190476,10.752774193548387,45.77146268656716,0.0,0.0,0.0,0.0,87.57260115606935,33.74485596707819,0.0,6.666769230769231,73.31788399071927,28.011585434173668,57.84193254637436,12.990235294117648,0.0,17.446808510638295,85.73806791171478,45.0327417218543,0
201600667,68.83684210526317,82.35294117647058,8.243716845878135,0.0,0.0,0.0,49.859764705882355,20.95230476190476,0.0,40.13265671641791,0.0,0.0,0.0,0.0,88.15040462427746,33.74485596707819,0.0,6.666769230769231,74.01432946635731,28.571002801120446,57.67251602023609,20.83354656862745,0.0,16.595540425531915,86.07771986417656,42.384456953642385,0
201601010,68.83684210526317,82.35294117647058,8.243716845878135,0.0,0.0,0.0,49.859764705882355,20.95230476190476,0.0,40.13265671641791,0.0,0.0,0.0,0.0,88.15040462427746,33.74485596707819,0.0,6.666769230769231,74.01432946635731,28.571002801120446,57.67251602023609,20.83354656862745,0.0,16.595540425531915,86.07771986417656,42.384456953642385,0
201601174,68.83684210526317,82.35294117647058,67.02521146953404,0.0,0.0,0.0,49.859764705882355,20.95230476190476,10.752774193548387,45.77146268656716,0.0,0.0,0.0,0.0,88.15040462427746,33.74485596707819,0.0,13.589874358974358,74.01432946635731,28.571733893557422,57.67251602023609,22.549083333333332,0.0,17.446808510638295,82.85270797962649,46.35798675496689,0
201700037,32.41020360110803,81.17647058823529,8.243716845878135,0.0,0.0,0.0,49.859764705882355,20.95230476190476,0.0,45.77146268656716,69.16668333333332,0.0,0.0,0.0,87.86150289017341,33.745086419753086,19.758008064516126,11.538523076923077,58.004408352668214,28.011086834733895,58.009848229342325,87.5,0.0,11.063880851063828,86.58698471986418,46.688870860927146,0
201700941,68.83684210526317,82.35294117647058,8.243716845878135,0.0,0.0,0.0,49.859764705882355,20.95230476190476,0.0,40.13265671641791,0.0,0.0,0.0,0.0,88.15040462427746,33.74485596707819,0.0,6.666769230769231,74.01432946635731,28.571002801120446,57.84193254637436,20.83354656862745,0.0,16.595540425531915,86.07771986417656,42.384456953642385,0
201700955,68.83684210526317,82.35294117647058,8.243716845878135,0.0,0.0,0.0,49.859764705882355,20.95230476190476,0.0,40.13265671641791,0.0,0.0,0.0,0.0,88.15040462427746,33.74485596707819,0.0,6.666769230769231,74.01432946635731,28.571002801120446,57.67251602023609,20.83354656862745,0.0,16.595540425531915,86.07771986417656,42.384456953642385,0
201800564,68.83684210526317,82.35294117647058,8.243716845878135,0.0,0.0,0.0,49.859764705882355,20.95230476190476,10.752774193548387,40.13265671641791,0.0,0.0,0.0,0.0,88.15040462427746,33.74485596707819,0.0,6.666769230769231,67.05309048723898,28.571002801120446,11.12997639123103,20.83354656862745,0.0,16.595540425531915,86.07771986417656,42.384456953642385,0
201800574,68.83684210526317,82.35294117647058,8.243716845878135,0.0,0.0,0.0,49.859764705882355,20.95230476190476,0.0,40.13265671641791,0.0,0.0,0.0,0.0,88.15040462427746,33.74485596707819,0.0,6.666769230769231,74.01432946635731,28.29129411764706,57.67251602023609,20.83354656862745,0.0,16.595540425531915,86.07771986417656,42.384456953642385,0
201800707,68.83684210526317,82.35294117647058,67.02521146953404,0.0,0.0,0.0,49.859764705882355,20.95230476190476,10.752774193548387,45.77146268656716,0.0,0.0,0.0,0.0,88.15040462427746,33.74485596707819,0.0,13.589874358974358,74.01432946635731,28.571733893557422,57.67251602023609,22.549083333333332,0.0,17.446808510638295,82.85270797962649,46.35798675496689,0
201800891,73.13014819944598,0.0,33.333,0.0,0.0,0.0,50.1398431372549,19.999790476190476,0.0,45.77150580431178,0.0,69.14876595744681,0.0,0.0,54.33558670520231,76.955,11.693395161290324,6.923015384615385,76.79834802784222,72.26885154061625,83.30555817875211,23.284007352941174,0.0,17.446808510638295,37.86050933786078,75.828,0
201801160,68.83684210526317,81.96078431372548,29.3904229390681,0.0,0.0,0.0,50.13978711484594,20.95230476190476,10.752774193548387,45.77146268656716,0.0,0.0,0.0,0.0,87.57260115606935,33.74485596707819,0.0,6.666769230769231,73.31788399071927,28.011585434173668,57.84193254637436,12.990235294117648,0.0,17.446808510638295,85.73806791171478,45.0327417218543,0
201801161,68.83684210526317,81.96078431372548,29.3904229390681,0.0,0.0,0.0,50.13978711484594,20.95230476190476,10.752774193548387,45.77146268656716,0.0,0.0,0.0,0.0,87.57260115606935,33.74485596707819,0.0,6.666769230769231,73.31788399071927,28.011585434173668,57.84193254637436,12.990235294117648,0.0,17.446808510638295,85.73806791171478,45.0327417218543,0
201801164,68.83684210526317,81.96078431372548,29.3904229390681,0.0,0.0,0.0,50.13978711484594,20.95230476190476,10.752774193548387,45.77146268656716,0.0,0.0,0.0,0.0,87.57260115606935,33.74485596707819,0.0,6.666769230769231,73.31788399071927,28.011585434173668,57.84193254637436,12.990235294117648,0.0,17.446808510638295,85.73806791171478,45.0327417218543,0
201801173,68.83684210526317,81.96078431372548,29.3904229390681,0.0,0.0,0.0,50.13978711484594,20.95230476190476,10.752774193548387,45.77146268656716,0.0,0.0,0.0,0.0,87.57260115606935,33.74485596707819,0.0,6.666769230769231,73.31788399071927,28.011585434173668,57.84193254637436,12.990235294117648,0.0,17.446808510638295,85.73806791171478,45.0327417218543,0
201801184bis,68.97541551246537,81.96078431372548,29.3904229390681,0.0,0.0,0.0,50.13978711484594,20.95230476190476,10.752774193548387,45.77146268656716,0.0,0.0,0.0,0.0,87.57260115606935,33.74485596707819,0.0,6.666769230769231,73.31788399071927,28.011585434173668,57.84193254637436,12.990235294117648,0.0,17.446808510638295,85.73806791171478,45.0327417218543,0
201801185ter,68.83684210526317,81.96078431372548,29.3904229390681,0.0,0.0,0.0,50.13978711484594,20.95230476190476,10.752774193548387,45.77146268656716,0.0,0.0,0.0,0.0,87.57260115606935,33.74485596707819,0.0,6.666769230769231,73.31788399071927,28.011585434173668,57.84193254637436,12.990235294117648,0.0,17.446808510638295,85.73806791171478,45.0327417218543,0
201802615,68.83684210526317,82.35294117647058,67.02521146953404,0.0,0.0,0.0,49.859764705882355,20.95230476190476,10.752774193548387,45.77146268656716,0.0,0.0,0.0,0.0,88.15040462427746,33.74485596707819,0.0,13.589874358974358,74.01432946635731,28.571733893557422,57.67251602023609,22.549083333333332,0.0,17.446808510638295,82.85270797962649,46.35798675496689,0
201900329,73.13014819944598,0.0,33.333,0.0,0.0,0.0,50.1398431372549,19.999790476190476,0.0,45.77150580431178,0.0,69.14876595744681,0.0,0.0,54.33558670520231,76.955,11.693395161290324,6.923015384615385,58.70079814385151,72.26885154061625,83.30555817875211,20.097754901960784,0.0,17.446808510638295,37.86050933786078,75.828,0
201900341,68.83684210526317,82.35294117647058,67.02521146953404,0.0,0.0,0.0,49.859764705882355,20.95230476190476,10.752774193548387,45.77146268656716,0.0,0.0,0.0,0.0,88.15040462427746,33.74485596707819,0.0,13.589874358974358,74.01432946635731,28.571733893557422,57.67251602023609,22.549083333333332,0.0,17.446808510638295,82.85270797962649,46.35798675496689,0
201902968,68.83684210526317,81.96078431372548,29.3904229390681,0.0,0.0,0.0,50.13978711484594,20.95230476190476,10.752774193548387,45.77146268656716,0.0,0.0,0.0,0.0,87.57260115606935,33.74485596707819,0.0,6.666769230769231,73.31788399071927,28.011585434173668,57.84193254637436,12.990235294117648,0.0,17.446808510638295,85.73806791171478,45.0327417218543,0
202000074,68.83684210526317,81.96078431372548,56.272516129032255,0.0,0.0,0.0,50.13978711484594,20.95230476190476,10.752774193548387,45.77146268656716,0.0,0.0,0.0,0.0,87.57260115606935,33.74485596707819,0.0,6.666769230769231,73.31788399071927,28.011585434173668,57.84193254637436,12.745063725490196,0.0,17.446808510638295,83.19155348047538,45.0327417218543,0
202001249,68.83684210526317,82.35294117647058,67.02521146953404,0.0,0.0,0.0,49.859764705882355,20.95230476190476,10.752774193548387,45.77146268656716,0.0,0.0,0.0,0.0,88.15040462427746,33.74485596707819,0.0,13.589874358974358,74.01432946635731,28.571733893557422,57.67251602023609,22.549083333333332,0.0,17.446808510638295,82.85270797962649,46.35798675496689,0
202001619,68.55969529085873,82.35294117647058,67.02521146953404,0.0,0.0,0.0,49.859764705882355,20.95230476190476,10.752774193548387,45.77146268656716,0.0,0.0,0.0,0.0,88.15040462427746,33.74485596707819,0.0,13.589874358974358,74.01432946635731,28.571733893557422,57.67251602023609,22.549083333333332,0.0,17.446808510638295,82.85270797962649,46.35798675496689,0
202001913,68.9753836565097,81.56862745098039,8.960663082437275,0.0,0.0,0.0,95.518,19.999914285714283,10.752774193548387,45.77146268656716,0.0,0.0,0.0,0.0,88.4393063583815,33.74485596707819,0.0,13.589874358974358,75.63780974477957,27.450781512605044,57.33552445193929,22.793833333333332,0.0,17.446808510638295,83.70168081494059,44.701903973509935,0
202100001,50.41574930747923,82.35294117647058,67.02521146953404,0.0,0.0,0.0,49.859764705882355,20.95230476190476,10.752774193548387,45.77146268656716,0.0,0.0,0.0,0.0,88.15040462427746,33.53907818930041,0.0,13.589874358974358,73.89810208816705,28.571733893557422,57.67251602023609,22.549083333333332,0.0,17.446808510638295,82.85270797962649,46.35798675496689,0
202100614,73.13014819944598,0.0,33.333,0.0,0.0,0.0,50.1398431372549,19.999790476190476,0.0,45.77150580431178,0.0,69.14876595744681,0.0,0.0,54.33558670520231,76.955,11.693395161290324,6.923015384615385,76.79834802784222,72.26885154061625,83.30555817875211,23.284007352941174,0.0,17.446808510638295,37.86050933786078,75.828,0
202101402,68.83684210526317,82.35294117647058,67.02521146953404,0.0,0.0,0.0,49.859764705882355,20.95230476190476,10.752774193548387,45.77146268656716,0.0,0.0,0.0,0.0,88.15040462427746,33.74485596707819,0.0,13.589874358974358,74.01432946635731,28.571733893557422,57.67251602023609,22.549083333333332,0.0,17.446808510638295,82.85270797962649,46.35798675496689,0
202101403,68.83684210526317,82.35294117647058,67.02521146953404,0.0,0.0,0.0,49.859764705882355,20.95230476190476,10.752774193548387,45.77146268656716,0.0,0.0,0.0,0.0,88.15040462427746,33.74485596707819,0.0,13.589874358974358,74.01432946635731,28.571733893557422,57.67251602023609,22.549083333333332,0.0,17.446808510638295,82.85270797962649,46.35798675496689,0
202101578,68.83684210526317,82.35294117647058,67.02521146953404,0.0,0.0,0.0,49.859764705882355,20.95230476190476,10.752774193548387,45.77146268656716,0.0,0.0,0.0,0.0,88.15040462427746,33.74485596707819,0.0,13.589874358974358,74.01432946635731,28.571733893557422,57.67251602023609,22.549083333333332,0.0,17.446808510638295,82.85270797962649,46.35798675496689,0
202101808,71.05263157894737,0.0,32.61677419354839,0.0,0.0,0.0,50.41975350140056,19.999914285714286,0.0,39.71798424543947,0.0,0.0,0.0,0.0,54.046,77.778,0.0,12.05111794871795,73.78160092807424,69.748,75.37912310286677,20.097617647058826,0.0,16.170212765957444,25.636166383701187,41.72230132450331,0
202102907,68.83684210526317,82.35294117647058,67.02521146953404,0.0,0.0,0.0,49.859764705882355,20.95230476190476,10.752774193548387,45.77146268656716,0.0,0.0,0.0,0.0,88.15040462427746,33.74485596707819,0.0,13.589874358974358,74.01432946635731,28.571733893557422,57.67251602023609,22.549083333333332,0.0,17.446808510638295,82.85270797962649,46.35798675496689,0
202102988,68.83684210526317,82.35294117647058,67.02521146953404,0.0,0.0,0.0,49.859764705882355,20.95230476190476,10.752774193548387,45.77146268656716,0.0,0.0,0.0,0.0,88.15040462427746,33.74485596707819,0.0,13.589874358974358,74.01432946635731,28.571733893557422,57.67251602023609,22.549083333333332,0.0,17.446808510638295,82.85270797962649,46.35798675496689,0
