Unnamed: 0	WP_002725873.1	WP_002740826.1	WP_002740861.1	WP_032853071.1	WP_002740902.1	WP_002740804.1	WP_002740724.1	WP_078313319.1	WP_016749081.1	WP_002738232.1	WP_002740722.1	WP_002741071.1	WP_002740041.1	WP_230456805.1	WP_002738295.1	WP_002733661.1	WP_050547976.1	WP_002727927.1	WP_000406134.1	WP_000275679.1	WP_000799637.1	WP_000579813.1	WP_001052314.1	WP_002115474.1	WP_000600954.1	WP_004503087.1	WP_061236010.1	WP_198288176.1	WP_004503102.1	WP_239248150.1	WP_223809837.1	WP_001106774.1	WP_002733615.1	WP_039942433.1	WP_244265121.1	WP_010578390.1	WP_000667982.1	WP_003009953.1	WP_036096970.1	WP_003009503.1	WP_003009636.1	WP_036096962.1	WP_196221670.1	WP_003009473.1	WP_003009529.1	WP_003009523.1	WP_003009310.1	WP_282974009.1	WP_004479640.1	WP_282974006.1	WP_004479635.1	WP_282973988.1	WP_004434477.1	WP_004434773.1	WP_004434738.1	WP_004434663.1	WP_004421329.1	WP_004421044.1	WP_004448468.1	WP_036063888.1	WP_243817855.1	WP_004450706.1	WP_004421460.1	WP_004450681.1	WP_036063866.1	WP_016748630.1	WP_016560406.1	WP_016560441.1	WP_016560449.1	WP_016560426.1	WP_016560398.1	WP_000980525.1	WP_017214689.1	WP_020981249.1	WP_000020777.1	WP_002076509.1	WP_000535865.1	WP_001117631.1	WP_000697351.1	WP_029781911.1	WP_000041234.1	WP_002108487.1	WP_002108506.1	WP_002108483.1	WP_025180280.1	WP_002108502.1	WP_002108526.1	WP_000665193.1	WP_000651740.1	WP_000579360.1	WP_000723079.1	WP_002108504.1	WP_237578347.1	WP_004280058.1	WP_100224632.1	WP_004779589.1	WP_000361605.1	WP_000699347.1	WP_000623952.1	WP_000208484.1	WP_000373631.1	WP_000723077.1	WP_000853941.1	WP_000824284.1	WP_000125000.1	WP_000950837.1	WP_000721297.1	WP_000703222.1	WP_032921258.1_26	WP_004483359.1_59	WP_004462133.1_63	WP_004478059.1_71	WP_004462889.1_79	WP_004477915.1_81	WP_061209096.1	WP_061209098.1	WP_228008733.1	True_serogroup
m20	72.64116981	95.628	95.368	92.258	0.0	39.41629197	63.92611074	0.0	29.71286901	38.80632836	81.105	87.01265455	55.872	0.0	87.93736965	82.215	72.20318644	84.043	0.0	72.83649038	99.296	96.50793651	99.82	98.606223	99.245	89.286	43.86578824	53.48885788	54.27759292	13.32226644	99.531	99.76	80.79105085	22.54908333	46.35798675	45.77146269	58.45365459	80.79105085	0.0	63.54547157	32.68283171	37.31320896	76.344	84.90895522	0.0	11.71483871	68.77067774	82.10794118	81.49154696	69.08620141	38.96453951	37.55265823	0.0	44.82763218	37.01963942	35.10915254	31.03445211	29.16657955	0.0	21.10531658	32.39785714	29.30557704	26.39988	19.00486425	34.86576628	17.41756757	25.5104949	54.598	64.93838519	80.11001105	27.84496368	29.04587552	25.42365617	12.78839413	41.55132687	32.28668161	25.21333333	27.13203101	29.67433276	0.0	27.81766187	0.0	21.29652778	0.0	29.7517686	30.57334395	36.17068085	11.60394198	30.89704319	38.23522059	73.795	29.1138481	41.89813748	57.46007143	23.04856506	0.0	22.2779397	30.57094286	36.43755061	21.672	13.9575665	83.735	66.16785629	60.36297668	44.14109375	33.48851163	17.67260345	0.0	47.27286234	41.88057692	38.21851149	7.786772541	35.49806061	15.67297615	0.0	64.88525191	32.58705473	Icterohaemorrhagiae
898	72.64116981	95.628	95.368	92.258	0.0	39.41629197	63.92611074	0.0	29.71286901	38.80632836	81.105	87.01265455	55.872	0.0	87.93736965	82.215	72.20318644	84.043	0.0	72.83649038	99.296	96.50793651	99.82	98.606223	99.245	89.286	43.86578824	53.48885788	54.27759292	13.32226644	99.531	99.76	80.79105085	22.54908333	46.35798675	45.77146269	58.45365459	80.79105085	0.0	63.54547157	32.68283171	37.31320896	76.344	84.90895522	0.0	11.71483871	68.77067774	82.10794118	81.49154696	69.08620141	38.96453951	37.55265823	0.0	44.82763218	37.01963942	35.10915254	31.03445211	29.16657955	0.0	21.10531658	32.39785714	29.30557704	26.39988	19.00486425	34.86576628	17.41756757	25.5104949	54.598	64.93838519	80.11001105	27.84496368	29.04587552	25.42365617	12.78839413	41.55132687	32.28668161	25.21333333	30.74911628	29.67433276	0.0	27.81766187	0.0	21.29652778	0.0	29.7517686	30.57334395	39.71591489	11.60394198	30.89704319	38.23522059	73.795	29.1138481	41.89813748	57.46007143	30.11167286	0.0	22.2779397	30.57094286	36.43755061	22.29150464	13.9575665	83.735	66.16785629	60.36297668	44.14109375	33.48851163	17.67260345	0.0	47.27286234	41.88057692	38.21851149	11.27036885	35.49806061	15.67297615	0.0	64.88525191	32.58705473	Icterohaemorrhagiae
201700955	72.64116981	95.628	95.368	93.548	94.444	37.71328467	41.77872483	0.0	90.096	88.06	80.233	86.49372987	55.872	0.0	87.93736965	82.215	72.88122034	84.397	0.0	53.36561538	35.91537324	32.38087619	0.0	98.606223	98.491	0.0	97.647	54.78018605	54.57237758	12.47873356	70.89221127	58.27316547	26.55362712	20.83354657	42.38445695	40.13265672	100.0	22.59885876	0.0	41.97311037	89.75596341	80.597	76.344	0.0	24.27967078	11.5451511	68.77067774	30.3924902	32.59679558	51.05374707	79.29180926	37.55265823	0.0	0.0	28.36538462	32.9299322	31.03445211	29.16657955	0.0	21.10528476	32.39785714	29.30557704	26.000208	25.79201357	34.86576628	17.41756757	24.74507653	23.56287931	29.87698519	29.55754144	27.36060533	28.21563485	24.69765617	11.11124528	41.55132687	31.83881166	30.76888034	30.74911628	0.0	15.55964161	27.81766187	0.0	21.29652778	0.0	31.81780165	30.57334395	36.17068085	23.03799147	30.89704319	38.23522059	73.795	29.1138481	0.0	57.46007143	38.29011524	0.0	22.11055276	30.57094286	36.84246559	21.672	13.95755501	83.434	65.56929341	61.65832383	44.14109375	33.48851163	40.374	0.0	85.71428571	41.88057692	38.21851149	7.786772541	35.49806061	15.67297615	0.0	64.37618321	32.33787065	Pyrogenes
fmas_aw3	72.64116981	95.628	95.368	93.548	94.444	37.71328467	41.77872483	0.0	90.096	88.06	80.233	86.49372987	55.872	0.0	87.93736965	82.215	72.88122034	84.397	0.0	53.36561538	35.91537324	32.38087619	0.0	98.606223	98.868	0.0	97.647	54.78018605	54.57237758	12.47873356	70.89221127	58.27316547	26.55362712	20.83354657	42.38445695	40.13265672	100.0	22.59885876	0.0	41.97311037	89.75596341	80.597	76.344	0.0	24.27967078	11.5451511	68.77067774	30.3924902	32.87264917	51.05374707	79.29180926	37.55265823	0.0	0.0	28.36538462	32.9299322	31.03445211	29.16657955	0.0	21.10528476	32.39785714	29.30557704	26.39988	25.79201357	34.86576628	17.41756757	24.74507653	23.56287931	29.87698519	30.93875414	27.36060533	28.21563485	24.69765617	11.11124528	41.55132687	31.83881166	30.76888034	30.74911628	0.0	15.55964161	27.81766187	0.0	21.29652778	0.0	31.81780165	30.57334395	39.36174468	23.03799147	30.89704319	38.23522059	73.795	29.1138481	0.0	57.46007143	27.13742751	0.0	22.44572864	30.57094286	36.84246559	23.21990712	13.95755501	83.434	65.56929341	61.65832383	44.14109375	33.48851163	40.374	0.0	85.71428571	41.88057692	38.21851149	11.27036885	35.49806061	15.67297615	0.0	64.37618321	32.33787065	Pyrogenes
niid13	72.64116981	95.628	95.368	92.258	0.0	39.41629197	63.92611074	0.0	29.71286901	38.80632836	81.105	87.01265455	55.872	0.0	87.93736965	82.215	72.20318644	84.043	0.0	72.83649038	99.296	96.50793651	99.82	98.606223	99.245	89.286	43.86578824	53.48885788	54.27759292	13.32226644	99.531	99.76	80.79105085	22.54908333	46.35798675	45.77146269	58.45365459	80.79105085	0.0	63.54547157	32.68283171	37.31320896	76.344	84.90895522	0.0	11.71483871	68.77067774	82.10794118	81.49154696	69.08620141	38.96453951	37.55265823	0.0	44.82763218	37.01963942	35.10915254	31.03445211	29.16657955	0.0	21.10531658	32.39785714	29.30557704	26.39988	19.00486425	34.86576628	17.41756757	25.5104949	54.598	64.93838519	80.11001105	27.84496368	29.04587552	25.42365617	12.78839413	41.55132687	32.28668161	25.21333333	27.13203101	29.67433276	0.0	27.81766187	0.0	21.29652778	0.0	29.7517686	30.57334395	36.17068085	11.60394198	30.89704319	38.23522059	73.795	29.1138481	41.89813748	57.46007143	23.04856506	0.0	22.2779397	30.57094286	36.43755061	21.672	13.9575665	83.735	66.16785629	60.36297668	44.14109375	33.48851163	17.67260345	0.0	47.27286234	41.88057692	38.21851149	7.786772541	35.49806061	15.67297615	0.0	64.88525191	32.58705473	Icterohaemorrhagiae
rga	72.64116981	95.628	95.368	92.258	0.0	39.41629197	63.92611074	0.0	29.71286901	38.80632836	81.105	87.01265455	55.872	0.0	87.93736965	82.215	72.20318644	84.043	0.0	72.83649038	99.296	96.50793651	99.82	98.606223	99.245	89.286	43.86578824	53.48885788	54.27759292	13.32226644	99.531	99.76	80.79105085	22.54908333	46.35798675	45.77146269	58.45365459	80.79105085	0.0	63.54547157	32.68283171	37.31320896	76.344	84.90895522	0.0	11.71483871	68.77067774	82.10794118	81.49154696	69.08620141	38.96453951	37.55265823	0.0	44.82763218	37.01963942	35.10915254	31.03445211	29.16657955	0.0	21.10531658	32.39785714	29.30557704	26.39988	19.00486425	34.86576628	17.41756757	25.5104949	54.598	64.93838519	80.11001105	27.84496368	29.04587552	25.42365617	12.78839413	41.55132687	32.28668161	25.21333333	27.13203101	29.67433276	0.0	27.81766187	0.0	21.29652778	0.0	29.7517686	30.57334395	36.17068085	11.60394198	30.89704319	38.23522059	73.795	29.1138481	41.89813748	57.46007143	23.04856506	0.0	22.2779397	30.57094286	36.43755061	21.672	13.9575665	83.735	66.16785629	60.36297668	44.14109375	33.48851163	17.67260345	0.0	47.27286234	41.88057692	38.21851149	7.786772541	35.49806061	15.67297615	0.0	64.88525191	32.58705473	Icterohaemorrhagiae
fiocruz_lv3409	72.64116981	95.628	95.368	92.258	0.0	39.41629197	63.92611074	0.0	29.71286901	38.80632836	81.105	87.01265455	55.872	0.0	87.93736965	82.215	72.20318644	84.043	0.0	72.83649038	99.296	96.50793651	99.82	98.606223	99.245	89.286	43.86578824	53.48885788	54.27759292	13.32226644	99.531	99.76	80.79105085	22.54908333	46.35798675	45.77146269	58.45365459	80.79105085	0.0	63.54547157	32.68283171	37.31320896	76.344	84.90895522	0.0	11.71483871	68.77067774	82.10794118	81.49154696	69.08620141	38.96453951	37.55265823	0.0	44.82763218	37.01963942	35.10915254	31.03445211	29.16657955	0.0	21.10531658	32.39785714	29.30557704	26.39988	19.00486425	34.86576628	17.41756757	25.5104949	54.598	64.93838519	80.11001105	27.84496368	29.04587552	25.42365617	12.78839413	41.55132687	32.28668161	25.21333333	27.13203101	29.67433276	0.0	27.81766187	0.0	21.29652778	0.0	29.7517686	30.57334395	36.17068085	11.60394198	30.89704319	38.23522059	73.795	29.1138481	41.89813748	57.46007143	23.04856506	0.0	22.2779397	30.57094286	36.43755061	21.672	13.9575665	83.735	66.16785629	60.36297668	44.14109375	33.48851163	17.67260345	0.0	47.27286234	41.88057692	38.21851149	7.786772541	35.49806061	15.67297615	0.0	64.88525191	32.58705473	Icterohaemorrhagiae
202101402	72.64116981	95.628	95.368	92.258	0.0	39.41629197	63.92611074	0.0	29.71286901	38.80632836	81.105	87.01265455	55.872	0.0	87.93736965	82.215	72.20318644	84.043	0.0	72.83649038	99.296	96.50793651	99.82	98.606223	99.245	89.286	43.86578824	53.48885788	54.27759292	13.32226644	99.531	99.76	80.79105085	22.54908333	46.35798675	45.77146269	58.45365459	80.79105085	0.0	63.54547157	32.68283171	37.31320896	76.344	84.90895522	0.0	11.71483871	68.77067774	82.10794118	81.49154696	69.08620141	38.96453951	37.55265823	0.0	44.82763218	37.01963942	35.10915254	31.03445211	29.16657955	0.0	21.10531658	32.39785714	29.30557704	26.39988	19.00486425	34.86576628	17.41756757	25.5104949	54.598	64.93838519	80.11001105	27.84496368	29.04587552	25.42365617	12.78839413	41.55132687	32.28668161	25.21333333	27.13203101	29.67433276	0.0	27.81766187	0.0	21.29652778	0.0	29.7517686	30.57334395	36.17068085	11.60394198	30.89704319	38.23522059	73.795	29.1138481	41.89813748	57.46007143	23.04856506	0.0	22.2779397	30.57094286	36.43755061	21.672	13.9575665	83.735	66.16785629	60.36297668	44.14109375	33.48851163	17.67260345	0.0	47.27286234	41.88057692	38.21851149	7.786772541	35.49806061	15.67297615	0.0	64.88525191	32.58705473	Icterohaemorrhagiae
201801184bis	72.64116981	95.628	95.368	93.871	94.444	37.95582482	64.26138926	0.0	29.39311821	38.80632836	80.814	85.45488831	55.16	0.0	87.93736965	81.544	72.88122034	84.043	100.0	100.0	100.0	96.50793651	100.0	100.0	100.0	0.0	44.03341176	55.55518346	53.98182891	12.47873356	70.42220657	72.66182254	26.55362712	0.0	45.03274172	45.77146269	53.62342029	22.59885876	76.81963342	63.88004013	0.0	37.31320896	75.26924731	85.24040464	24.27967078	11.5451511	68.43901661	0.0	32.87264917	62.99780796	39.23679564	37.1306962	0.0	0.0	0.0	35.10938015	31.03445211	29.16657955	12.98432558	21.10528476	32.39785714	29.30557704	26.39988	19.23108597	34.48272414	17.41756757	0.0	23.56287931	0.0	29.55754144	27.60319855	28.21563485	0.0	13.62700839	41.55132687	31.38970404	25.21333333	30.74911628	29.67433276	0.0	26.37851799	0.0	21.29652778	0.0	29.7517686	30.89178344	36.17068085	10.75085324	27.57447508	38.72529412	73.494	29.1138481	42.22579051	57.30185397	47.58384387	0.0	22.44572864	30.8568	36.03230769	21.672	13.79320525	83.434	66.16785629	61.65832383	44.14109375	33.48851163	17.81613793	0.0	85.71428571	41.45291453	37.93089943	7.786772541	35.49806061	15.67297615	0.0	64.63149364	32.83557463	Canicola
202202764	75.47171698	92.077	88.556	91.613	0.0	36.74000973	42.11402013	0.0	81.14990415	88.80628358	80.81348547	75.06464156	53.025	0.0	95.331	86.913	77.2884339	79.078	0.0	64.42277885	37.32422535	33.01572698	0.0	85.36551916	75.84869434	63.63607792	91.933	54.52175194	53.39225959	12.98497133	0.0	70.98336691	75.14106215	24.26502941	43.37758278	39.96695854	52.17371981	85.876	0.0	41.97311037	55.85358049	79.8506194	74.91	84.74299337	0.0	12.22429881	70.76460465	98.039	95.30375691	98.595	98.365	98.312	0.0	43.10387931	36.77884135	34.14078935	30.65106513	29.16657955	15.3102093	20.93832161	33.16318367	29.0025136	25.600176	19.45692308	36.01547893	17.41774174	26.0199898	52.8731954	64.93872346	74.58538674	25.66590315	0.0	27.11826634	11.73994969	41.27384211	17.04047982	0.0	25.06487339	43.05299657	14.1608951	26.13915108	0.0	0.0	27.96222749	28.09932231	0.0	35.8152766	11.94521331	27.2425814	36.27455882	71.6863253	30.37957384	42.38927332	58.57175238	50.18600743	0.0	22.11071524	31.14265714	34.00768421	20.43341176	15.27066667	73.49384337	65.86807186	60.62164508	44.5315	34.8839907	16.66656753	0.0	99.221	32.9061453	34.77038793	11.27036885	39.39428571	13.62842589	0.0	60.30501527	32.5868806	Sarmin
158145	72.64116981	95.628	95.368	93.548	94.444	37.71328467	41.77872483	0.0	90.415	88.06	80.233	86.49372987	55.872	0.0	87.93736965	82.215	72.54269831	84.397	0.0	53.36561538	35.91537324	32.38087619	0.0	98.606223	98.868	0.0	97.647	54.78018605	54.57237758	12.81635076	70.89221127	58.27316547	26.55362712	20.83354657	42.38445695	40.13265672	100.0	22.59885876	0.0	41.97311037	89.75596341	80.597	76.344	0.0	24.27967078	11.20527504	68.77067774	30.3924902	32.59679558	51.05374707	79.29180926	37.55265823	0.0	0.0	28.36538462	32.9299322	31.03445211	29.16657955	0.0	21.10528476	32.39785714	29.30557704	26.39988	25.79201357	34.86576628	17.41756757	24.74507653	23.56287931	29.87698519	29.55754144	27.36060533	29.04587552	24.69765617	11.11124528	41.55132687	31.83881166	30.76888034	30.74911628	0.0	15.55964161	27.81766187	0.0	21.29652778	0.0	31.81780165	30.57334395	36.17068085	23.37848976	30.89704319	38.23522059	73.795	29.1138481	0.0	57.46007143	14.86994796	0.0	22.44572864	30.57094286	36.84246559	21.672	13.79320525	83.434	65.56929341	61.65832383	44.14109375	33.48851163	40.374	0.0	85.71428571	41.88057692	38.21851149	7.786772541	35.49806061	15.67297615	0.0	64.37618321	32.33787065	Pyrogenes
l0066	99.057	32.78715847	40.05409537	94.839	25.00018651	39.17235766	42.78489262	0.0	100.0	100.0	99.709	98.442	55.51603559	98.79	99.611	100.0	99.661	98.936	0.0	68.2694375	36.62005634	33.65044762	0.0	89.54689895	33.20712453	87.338	94.958	54.78008269	55.75249558	88.364	0.0	81.05551559	100.0	25.24529412	45.36456954	40.29884909	56.03878261	76.83642938	0.0	41.97311037	90.24362927	79.104	77.419	84.74299337	79.835	64.85570119	71.42891694	82.10752941	81.76767956	66.27596721	80.65424796	36.70917722	20.748	40.80491379	37.98088462	33.65640678	0.0	31.81775758	13.56608721	20.60321608	33.9290051	30.21172205	27.60028	17.87315385	37.16505747	17.41774174	25.51067857	53.448	65.92601481	84.53084254	28.81341404	27.38582988	24.93909927	14.25598742	40.4434349	16.59219283	27.7774359	22.73922481	37.73584906	0.0	23.26164508	26.92345055	0.0	0.0	28.92609917	0.0	36.52488298	31.39883447	26.91	38.2354902	29.51846386	30.80179747	42.22579051	0.0	40.14859851	0.0	22.27809045	30.57094286	33.19806073	20.43341176	0.0	28.6145	66.16785629	62.69415803	43.74971875	34.41816744	16.95378879	12.53727761	85.71396623	42.73459829	39.65560345	0.0	37.66192208	15.33202726	12.52080231	35.62305344	33.58207214	Javanica
202103001	72.64116981	95.628	95.368	92.258	0.0	39.41629197	63.92611074	0.0	29.71286901	38.80632836	81.105	87.01265455	55.872	0.0	87.93736965	82.215	72.20318644	84.043	0.0	72.83649038	99.296	96.50793651	99.82	98.606223	98.868	89.286	43.86578824	53.48885788	54.27759292	13.32226644	99.531	99.76	80.79105085	22.54908333	46.35798675	45.77146269	58.45365459	80.79105085	0.0	63.54547157	32.68283171	37.31320896	76.344	84.90895522	0.0	11.71483871	68.77067774	82.10794118	81.49154696	69.08620141	38.69228338	37.55265823	0.0	44.82763218	37.01963942	35.10915254	31.03445211	29.16657955	0.0	21.10531658	32.39785714	29.30557704	26.39988	19.00486425	34.86576628	17.41756757	25.5104949	54.598	64.93838519	80.11001105	27.84496368	29.04587552	25.42365617	12.78839413	41.55132687	32.28668161	25.21333333	27.13203101	29.67433276	0.0	26.37851799	0.0	21.29652778	0.0	29.7517686	30.57334395	36.17068085	11.60394198	30.89704319	38.23522059	73.795	29.1138481	41.89813748	57.46007143	23.41998513	0.0	22.2779397	30.57094286	36.43755061	21.672	13.9575665	83.735	66.16785629	60.36297668	44.14109375	33.48851163	17.67260345	0.0	47.27286234	41.88057692	38.21851149	7.786772541	35.49806061	15.67297615	0.0	64.88525191	32.58705473	Icterohaemorrhagiae
202202766	75.47171698	91.803	88.828	90.645	0.0	36.25292457	41.94630201	0.0	81.47	88.80628358	83.14	73.50631169	53.025	0.0	95.72	86.577	77.2884339	79.078	0.0	64.66361538	37.32422535	33.01572698	0.0	85.71429965	75.84869434	10.71425	92.605	54.78008269	53.68704425	25.96924452	61.97159155	70.98336691	81.35575141	23.28428186	42.71493709	39.46975456	52.65688406	75.141	0.0	41.97311037	88.7808	81.34339552	74.91	84.74299337	0.0	24.44783022	71.09626578	100.0	100.0	100.0	100.0	100.0	0.0	47.70153448	36.53825962	33.89874576	30.65106513	29.16657955	13.56587791	20.93832161	33.41828571	29.0025136	25.600176	19.68307692	36.01547893	17.41774174	25.51055612	55.172	63.95062716	75.69051105	27.11878692	26.55580083	26.63438983	13.41704822	41.8280554	17.04047982	27.35025641	25.06487339	43.05299657	10.31454545	28.29696643	0.0	0.0	0.0	28.92609917	0.0	36.52497872	12.1162116	28.90327575	36.27455882	71.38507229	30.38001266	42.55282815	58.57175238	23.04847584	0.0	22.11071524	31.14265714	33.60366397	20.43341176	15.27066667	72.89133735	65.26950898	60.88131606	44.5315	34.8839907	16.37936782	0.0	48.83116883	32.9061453	37.64328736	0.0	39.39428571	13.62872913	0.0	65.39396947	33.58202239	Sarmin
zun179	75.47171698	92.077	88.828	90.645	94.048	36.98306326	42.44945638	0.0	81.47	88.80628358	53.77940407	75.06464156	53.025	0.0	95.72	86.577	77.2884339	79.078	0.0	50.96201202	36.62005634	33.01572698	0.0	85.71429965	75.84869434	0.0	92.101	83.979	53.68691445	25.80072513	0.0	51.3189976	25.98856497	20.3435	41.72230132	39.46975456	71.9806401	22.59882486	0.0	42.30745151	89.26873902	79.8506194	74.91	84.41109784	25.5144856	24.61759253	70.76460465	30.14682353	30.93919337	46.36972365	82.834	98.312	0.0	0.0	28.12525962	34.38302906	30.26858238	29.16657955	0.0	20.93832161	33.41828571	30.21196677	25.600176	18.32566516	36.01547893	17.41774174	25.25504082	21.83875287	30.36993333	31.76775414	28.32887167	26.55580083	24.21265133	12.15916981	41.8280554	17.04047982	27.35025641	25.8395478	43.05299657	10.31454545	28.29696643	0.0	0.0	27.96222749	28.92609917	0.0	37.58815957	11.94521331	27.2425814	36.27455882	33.43423494	30.38001266	42.22571849	58.57175238	40.52020818	0.0	22.11071524	30.57094286	34.00768421	20.43341176	15.27066667	31.32536145	58.0839521	54.40369171	44.5315	34.8839907	16.37936782	0.0	48.83116883	32.9061453	37.35664368	0.0	39.39428571	13.62842589	0.0	34.60525191	32.5868806	Pyrogenes
mh4001	72.64116981	95.628	95.368	93.871	94.444	37.95582482	64.26138926	0.0	29.39311821	38.80632836	80.814	85.45488831	55.16	0.0	87.93736965	81.544	72.88122034	84.043	100.0	100.0	100.0	96.50793651	100.0	100.0	100.0	0.0	44.03341176	55.55518346	53.98182891	12.47873356	70.42220657	72.66182254	26.55362712	0.0	45.03274172	45.77146269	53.62342029	22.59885876	76.81963342	63.88004013	0.0	37.31320896	75.26924731	85.24040464	24.27967078	11.5451511	68.43901661	0.0	32.87264917	62.99780796	39.23679564	37.1306962	0.0	0.0	0.0	35.10938015	31.03445211	29.16657955	12.98432558	21.10528476	32.39785714	29.30557704	26.39988	19.23108597	34.48272414	17.41756757	0.0	23.56287931	0.0	29.55754144	27.60319855	28.21563485	0.0	13.62700839	41.55132687	31.83881166	25.21333333	30.74911628	29.67433276	0.0	26.37851799	0.0	21.29652778	0.0	29.7517686	30.89178344	36.17068085	10.75085324	27.57447508	38.72529412	73.494	29.1138481	42.22579051	57.30185397	30.11167286	0.0	22.44572864	30.8568	36.03230769	21.672	13.79320525	83.434	66.16785629	61.65832383	44.14109375	33.48851163	17.81613793	0.0	85.71428571	41.45291453	37.93089943	7.786772541	35.49806061	15.67297615	0.0	64.63149364	32.83557463	Canicola
mk146	99.057	33.06047541	40.05409537	94.839	25.00018651	39.17235766	42.78489262	0.0	100.0	100.0	99.709	98.442	55.51603559	98.79	99.611	100.0	99.661	98.936	0.0	68.2694375	36.62005634	33.65044762	0.0	89.54689895	33.20712453	87.338	94.958	54.78008269	55.75249558	88.364	0.0	81.05551559	100.0	25.24529412	45.36456954	40.29884909	56.03878261	76.83642938	0.0	41.97311037	90.24362927	79.104	77.419	84.74299337	79.835	64.85570119	71.42891694	82.10752941	81.76767956	66.27596721	80.65424796	36.70917722	20.748	40.80491379	37.98088462	33.65640678	0.0	31.81775758	13.56608721	20.60321608	33.9290051	30.21172205	27.60028	17.87315385	37.16505747	17.41774174	25.51067857	53.448	65.92601481	84.53084254	28.81341404	27.38582988	24.93909927	14.25598742	40.4434349	16.59219283	27.7774359	25.83941085	37.73584906	0.0	23.26164508	26.92345055	0.0	0.0	28.92609917	0.0	36.52488298	31.39883447	26.91	38.2354902	32.83088554	30.80179747	42.22579051	0.0	40.14859851	0.0	22.27809045	30.57094286	33.19806073	20.43341176	0.0	28.91539157	66.16785629	62.69415803	43.74971875	34.41816744	16.95378879	12.53727761	85.71396623	42.73459829	39.65560345	0.0	37.66192208	15.33202726	12.52080231	35.62305344	33.58207214	Javanica
leptocuba17	100.0	100.0	100.0	100.0	100.0	99.757	100.0	100.0	100.0	100.0	100.0	83.11688312	100.0	99.597	100.0	100.0	100.0	99.645	76.34432796	38.46184615	36.62005634	33.65044762	0.0	54.00682927	33.20712453	0.0	74.45355294	54.78008269	55.75249558	21.75426307	0.0	40.04783933	26.55362712	23.28400735	75.828	45.7715058	38.16426087	23.72908475	72.50647439	75.7526689	88.53671707	79.104	53.76329749	29.35272968	25.10279835	24.10873854	71.42891694	29.65727451	33.42498619	35.59689696	80.65424796	36.70917722	20.748	20.11459195	28.12453846	39.22557869	0.0	31.81775758	12.79068605	20.77037186	33.9290051	29.90898489	27.60028	17.87315385	37.16505747	17.11725526	24.23479592	22.98850575	29.87614815	31.7678453	26.15011622	27.38582988	22.76047458	14.04592034	0.0	26.00884305	27.7774359	29.71578295	42.02452487	0.0	25.89939568	0.0	0.0	0.0	28.92609917	0.0	36.52488298	21.84340444	26.91	38.2354902	29.51846386	31.22331646	31.09679214	0.0	40.52042379	0.0	22.11075377	30.57094286	33.19806073	20.43341176	0.0	28.6145	66.16785629	62.69415803	43.74971875	34.41816744	16.95378879	12.53727761	85.71396623	42.73459829	39.94224713	0.0	37.66192208	15.33202726	0.0	35.62305344	28.1094403	Ballum
naam	72.64116981	33.60671585	36.51189646	87.097	0.0	39.41629197	63.92611074	0.0	29.71286901	38.80632836	80.233	86.49372987	55.872	0.0	87.93736965	82.215	72.54269831	84.043	0.0	72.83649038	99.296	96.50793651	99.82	98.606223	98.868	89.286	43.86578824	54.78018605	54.57237758	12.81635076	99.061	99.76	80.79105085	51.96107353	46.35798675	45.77146269	58.45365459	80.79105085	0.0	63.54547157	32.68283171	37.31320896	76.344	85.07467993	0.0	11.20527504	68.77067774	81.86247794	81.49154696	69.08620141	38.96453951	37.55265823	0.0	44.82763218	37.01963942	35.10915254	31.03445211	29.54546212	0.0	21.10528476	32.39785714	29.30557704	26.39988	18.77864253	34.86576628	17.11689189	37.245	54.598	64.93838519	80.38712983	27.84496368	28.21563485	25.90808717	12.78839413	41.55132687	31.83881166	25.21333333	30.74911628	29.67433276	0.0	27.81766187	0.0	21.29652778	0.0	29.7517686	30.57334395	36.17068085	23.37848976	30.89704319	38.23522059	73.795	29.1138481	42.06196399	57.46007143	22.67663197	0.0	22.44572864	30.8568	36.84246559	21.672	13.79320525	83.434	65.56929341	61.65832383	43.74971875	33.48851163	17.67260345	0.0	85.71428571	41.88057692	38.21851149	7.786772541	35.49806061	15.67297615	0.0	64.37618321	32.33787065	Icterohaemorrhagiae
